# Photoabsorption spectrum from linear response TD-DFT
# GPAW version: 19.8.1
# Gauss folded, width=0.06 [eV]
# length form# om [eV]     osz          osz x       osz y       osz z
   1.46669 1.0731397e-02 1.6688999e-02 7.2958541e-03 8.2093390e-03
   1.48169 1.7267321e-02 2.5161750e-02 1.2539827e-02 1.4100387e-02
   1.49669 2.6523112e-02 3.5707929e-02 2.0706865e-02 2.3154542e-02
   1.51169 3.8664628e-02 4.7681304e-02 3.2364636e-02 3.5947945e-02
   1.52669 5.3431376e-02 5.9913082e-02 4.7732745e-02 5.2648301e-02
   1.54169 7.0022527e-02 7.0862087e-02 6.6440769e-02 7.2764726e-02
   1.55669 8.7154237e-02 7.8934479e-02 8.7448041e-02 9.5080193e-02
   1.57169 1.0335841e-01 8.2895025e-02 1.0926732e-01 1.1791288e-01
   1.58669 1.1752677e-01 8.2238724e-02 1.3056728e-01 1.3977431e-01
   1.60169 1.2960194e-01 7.7391659e-02 1.5108122e-01 1.6033295e-01
   1.61669 1.4121045e-01 6.9667813e-02 1.7256306e-01 1.8140047e-01
   1.63169 1.5596575e-01 6.0996086e-02 1.9938484e-01 2.0751633e-01
   1.64669 1.7918457e-01 5.3505339e-02 2.3834881e-01 2.4569957e-01
   1.66169 2.1688089e-01 4.9083608e-02 2.9744498e-01 3.0411408e-01
   1.67669 2.7412192e-01 4.9009821e-02 3.8361644e-01 3.8973951e-01
   1.69169 3.5309879e-01 5.3716666e-02 5.0001390e-01 5.0556579e-01
   1.70669 4.5148808e-01 6.2709226e-02 6.4357599e-01 6.4817901e-01
   1.72169 5.6174344e-01 7.4645422e-02 8.0388376e-01 8.0670113e-01
   1.73669 6.7177218e-01 8.7571068e-02 9.6398145e-01 9.6376403e-01
   1.75169 7.6703275e-01 9.9279562e-02 1.1032531e+00 1.0985656e+00
   1.76669 8.3357421e-01 1.0773219e-01 1.2017005e+00 1.1912899e+00
   1.78169 8.6115223e-01 1.1144625e-01 1.2444035e+00 1.2276069e+00
   1.79669 8.4548678e-01 1.0975618e-01 1.2248247e+00 1.2018795e+00
   1.81169 7.8901837e-01 1.0288710e-01 1.1460170e+00 1.1181510e+00
   1.82669 7.0003756e-01 9.1838696e-02 1.0195113e+00 9.8876265e-01
   1.84169 5.9057953e-01 7.8137729e-02 8.6239412e-01 8.3120675e-01
   1.85669 4.7379259e-01 6.3559729e-02 6.9354613e-01 6.6427192e-01
   1.87169 3.6153283e-01 4.9940033e-02 5.3009696e-01 5.0456149e-01
   1.88669 2.6275291e-01 3.9197398e-02 3.8490286e-01 3.6415848e-01
   1.90169 1.8295407e-01 3.3684814e-02 2.6543297e-01 2.4974442e-01
   1.91669 1.2466668e-01 3.6950414e-02 1.7401131e-01 1.6303831e-01
   1.93169 8.8686570e-02 5.4903108e-02 1.0903289e-01 1.0212371e-01
   1.94669 7.5642174e-02 9.7188072e-02 6.6617981e-02 6.3120470e-02
   1.96169 8.7391484e-02 1.7826968e-01 4.2192413e-02 4.1712363e-02
   1.97669 1.2773300e-01 3.1736529e-01 3.1632656e-02 3.4201039e-02
   1.99169 2.0198181e-01 5.3618191e-01 3.1815770e-02 3.7947757e-02
   2.00669 3.1517494e-01 8.5369113e-01 4.0598878e-02 5.1234827e-02
   2.02169 4.6909160e-01 1.2781792e+00 5.6386556e-02 7.2709005e-02
   2.03669 6.5886838e-01 1.7984218e+00 7.7523667e-02 1.0065967e-01
   2.05169 8.7053889e-01 2.3774086e+00 1.0177805e-01 1.3243000e-01
   2.06669 1.0809708e+00 2.9525349e+00 1.2614344e-01 1.6423412e-01
   2.08169 1.2611088e+00 3.4447099e+00 1.4708566e-01 1.9153083e-01
   2.09669 1.3821859e+00 3.7754761e+00 1.6118628e-01 2.0989516e-01
   2.11169 1.4231286e+00 3.8873197e+00 1.6596193e-01 2.1610406e-01
   2.12669 1.3765194e+00 3.7599978e+00 1.6053762e-01 2.0902278e-01
   2.14169 1.2507795e+00 3.4165181e+00 1.4589192e-01 1.8992836e-01
   2.15669 1.0676805e+00 2.9163470e+00 1.2456462e-01 1.6212992e-01
   2.17169 8.5619196e-01 2.3385955e+00 9.9942889e-02 1.3003749e-01
   2.18669 6.4505275e-01 1.7617065e+00 7.5407002e-02 9.8044761e-02
   2.20169 4.5667511e-01 1.2467500e+00 5.3646798e-02 6.9628495e-02
   2.21669 3.0406723e-01 8.2891032e-01 3.6358248e-02 4.6933135e-02
   2.23169 1.9102705e-01 5.1781718e-01 2.4367682e-02 3.0896271e-02
   2.24669 1.1466825e-01 3.0412311e-01 1.8092058e-02 2.1789598e-02
   2.26169 6.8853522e-02 1.6842623e-01 1.8172151e-02 1.9962183e-02
   2.27669 4.7315006e-02 8.9278790e-02 2.6099743e-02 2.6566486e-02
   2.29169 4.5811666e-02 4.8706565e-02 4.4658674e-02 4.4069760e-02
   2.30669 6.3240743e-02 3.5368637e-02 7.7988246e-02 7.6365347e-02
   2.32169 1.0199128e-01 4.6577276e-02 1.3108105e-01 1.2831553e-01
   2.33669 1.6799224e-01 9.0719283e-02 2.0861338e-01 2.0464405e-01
   2.35169 2.7092891e-01 1.9124423e-01 3.1323219e-01 3.0831031e-01
   2.36669 4.2497384e-01 3.9235022e-01 4.4375851e-01 4.3881278e-01
   2.38169 6.4999243e-01 7.6478422e-01 5.9405811e-01 5.9113495e-01
   2.39669 9.7245451e-01 1.4079822e+00 7.5334298e-01 7.5603840e-01
   2.41169 1.4243897e+00 2.4429308e+00 9.0825266e-01 9.2198548e-01
   2.42669 2.0382690e+00 3.9902200e+00 1.0463288e+00 1.0782581e+00
   2.44169 2.8365340e+00 6.1315092e+00 1.1598461e+00 1.2182466e+00
   2.45669 3.8171218e+00 8.8605565e+00 1.2488993e+00 1.3419096e+00
   2.47169 4.9401335e+00 1.2039770e+01 1.3233876e+00 1.4572435e+00
   2.48669 6.1237363e+00 1.5384679e+01 1.4047133e+00 1.5818168e+00
   2.50169 7.2568381e+00 1.8495740e+01 1.5287108e+00 1.7460631e+00
   2.51669 8.2305071e+00 2.0941773e+01 1.7506122e+00 1.9991361e+00
   2.53169 8.9807908e+00 2.2376372e+01 2.1504786e+00 2.4155220e+00
   2.54669 9.5267613e+00 2.2648518e+01 2.8344156e+00 3.0973507e+00
   2.56169 9.9846048e+00 2.1863193e+01 3.9250615e+00 4.1655596e+00
   2.57669 1.0544678e+01 2.0362614e+01 5.5364729e+00 5.7349456e+00
   2.59169 1.1412559e+01 1.8628525e+01 7.7346314e+00 7.8745208e+00
   2.60669 1.2731629e+01 1.7137418e+01 1.0493792e+01 1.0563676e+01
   2.62169 1.4515858e+01 1.6219097e+01 1.3666451e+01 1.3662024e+01
   2.63669 1.6621213e+01 1.5967152e+01 1.6985396e+01 1.6911091e+01
   2.65169 1.8770901e+01 1.6229510e+01 2.0106812e+01 1.9976380e+01
   2.66669 2.0628319e+01 1.6677679e+01 2.2686089e+01 2.2521188e+01
   2.68169 2.1891344e+01 1.6926068e+01 2.4460831e+01 2.4287133e+01
   2.69669 2.2372224e+01 1.6657600e+01 2.5308823e+01 2.5150248e+01
   2.71169 2.2034143e+01 1.5713349e+01 2.5258104e+01 2.5130975e+01
   2.72669 2.0975474e+01 1.4120840e+01 2.4448091e+01 2.4357492e+01
   2.74169 1.9375723e+01 1.2060513e+01 2.3063363e+01 2.3003292e+01
   2.75669 1.7431420e+01 9.7921016e+00 2.1272455e+01 2.1229703e+01
   2.77169 1.5309193e+01 7.5732897e+00 1.9197136e+01 1.9157153e+01
   2.78669 1.3129313e+01 5.5989901e+00 1.6918366e+01 1.6870581e+01
   2.80169 1.0975440e+01 3.9751787e+00 1.4505277e+01 1.4445865e+01
   2.81669 8.9149638e+00 2.7249455e+00 1.2044221e+01 1.1975725e+01
   2.83169 7.0138585e+00 1.8137976e+00 9.6495559e+00 9.5782219e+00
   2.84669 5.3380225e+00 1.1792003e+00 7.4511996e+00 7.3836676e+00
   2.86169 3.9430702e+00 7.5385033e-01 5.5672757e+00 5.5080846e+00
   2.87669 2.8606399e+00 4.7886742e-01 4.0762085e+00 4.0268438e+00
   2.89169 2.0894019e+00 3.0825337e-01 3.0002965e+00 2.9596559e+00
   2.90669 1.5949379e+00 2.0815679e-01 2.3055064e+00 2.2711505e+00
   2.92169 1.3179257e+00 1.5423947e-01 1.9150336e+00 1.8845042e+00
   2.93669 1.1871189e+00 1.2912279e-01 1.7302636e+00 1.7019702e+00
   2.95169 1.1329972e+00 1.2060587e-01 1.6524408e+00 1.6259449e+00
   2.96669 1.0988661e+00 1.2056952e-01 1.6001194e+00 1.5759094e+00
   2.98169 1.0475249e+00 1.2420525e-01 1.5196871e+00 1.4986822e+00
   2.99669 9.6287553e-01 1.2925054e-01 1.3881708e+00 1.3712053e+00
   3.01169 8.4694192e-01 1.3509825e-01 1.2091291e+00 1.1965984e+00
   3.02669 7.1370745e-01 1.4185574e-01 1.0037642e+00 9.9550237e-01
   3.04169 5.8178770e-01 1.4956636e-01 8.0021977e-01 7.9557697e-01
   3.05669 4.6796394e-01 1.5780893e-01 6.2402410e-01 6.2205880e-01
   3.07169 3.8298283e-01 1.6575326e-01 4.9175223e-01 4.9144298e-01
   3.08669 3.3005691e-01 1.7254325e-01 4.0860607e-01 4.0902142e-01
   3.10169 3.0562836e-01 1.7772230e-01 3.6937935e-01 3.6978341e-01
   3.11669 3.0150410e-01 1.8140996e-01 3.6160086e-01 3.6150147e-01
   3.13169 3.0746484e-01 1.8409613e-01 3.6957150e-01 3.6872690e-01
   3.14669 3.1369452e-01 1.8615654e-01 3.7826531e-01 3.7666172e-01
   3.16169 3.1264528e-01 1.8737171e-01 3.7637870e-01 3.7418545e-01
   3.17669 3.0014125e-01 1.8674754e-01 3.5808329e-01 3.5559291e-01
   3.19169 2.7566239e-01 1.8277938e-01 3.2332034e-01 3.2088744e-01
   3.20669 2.4190076e-01 1.7406358e-01 2.7682008e-01 2.7481863e-01
   3.22169 2.0384748e-01 1.5997759e-01 2.2637388e-01 2.2519096e-01
   3.23669 1.6777692e-01 1.4111773e-01 1.8107147e-01 1.8114155e-01
   3.25169 1.4046153e-01 1.1930965e-01 1.5010731e-01 1.5196762e-01
   3.26669 1.2875434e-01 9.7208498e-02 1.4236697e-01 1.4668756e-01
   3.28169 1.3939137e-01 7.7669173e-02 1.6649016e-01 1.7401479e-01
   3.29669 1.7863163e-01 6.3117426e-02 2.3071761e-01 2.4205984e-01
   3.31169 2.5131891e-01 5.5091678e-02 3.4178982e-01 3.5707524e-01
   3.32669 3.5920127e-01 5.4018011e-02 5.0257770e-01 5.2100811e-01
   3.34169 4.9883721e-01 5.9201533e-02 7.0890011e-01 7.2840999e-01
   3.35669 6.5994663e-01 6.9001434e-02 9.4680704e-01 9.6403141e-01
   3.37169 8.2531269e-01 8.1183792e-02 1.1920171e+00 1.2027372e+00
   3.38669 9.7303736e-01 9.3465044e-02 1.4127929e+00 1.4128541e+00
   3.40169 1.0810793e+00 1.0423177e-01 1.5762703e+00 1.5627359e+00
   3.41669 1.1328966e+00 1.1334963e-01 1.6566042e+00 1.6287359e+00
   3.43169 1.1222588e+00 1.2288890e-01 1.6421118e+00 1.6017757e+00
   3.44669 1.0553745e+00 1.3753362e-01 1.5386427e+00 1.4899473e+00
   3.46169 9.4945477e-01 1.6442688e-01 1.3678211e+00 1.3161163e+00
   3.47669 8.2824604e-01 2.1224751e-01 1.1609324e+00 1.1115582e+00
   3.49169 7.1619105e-01 2.8943572e-01 9.5095288e-01 9.0818455e-01
   3.50669 6.3317762e-01 4.0171711e-01 7.6566959e-01 7.3214615e-01
   3.52169 5.9127111e-01 5.4941018e-01 6.2387617e-01 6.0052699e-01
   3.53669 5.9381363e-01 7.2533909e-01 5.3491621e-01 5.2118558e-01
   3.55169 6.3638582e-01 9.1430540e-01 5.0036718e-01 4.9448489e-01
   3.56669 7.0874257e-01 1.0948011e+00 5.1613274e-01 5.1529388e-01
   3.58169 7.9697493e-01 1.2429395e+00 5.7374136e-01 5.7424393e-01
   3.59669 8.8557148e-01 1.3376920e+00 6.6075322e-01 6.5826919e-01
   3.61169 9.5943105e-01 1.3658853e+00 7.6113290e-01 7.5127492e-01
   3.62669 1.0059989e+00 1.3254157e+00 8.5669362e-01 8.3588751e-01
   3.64169 1.0175235e+00 1.2258237e+00 9.3013883e-01 8.9660811e-01
   3.65669 9.9309175e-01 1.0864026e+00 9.6917025e-01 9.2370239e-01
   3.67169 9.3981977e-01 9.3285181e-01 9.7021337e-01 9.1639413e-01
   3.68669 8.7254950e-01 7.9372300e-01 9.4007594e-01 8.8384955e-01
   3.70169 8.1169402e-01 6.9747888e-01 8.9447603e-01 8.4312717e-01
   3.71669 7.7939061e-01 6.7018651e-01 8.5357255e-01 8.1441278e-01
   3.73169 7.9465253e-01 7.3317688e-01 8.3584283e-01 8.1493789e-01
   3.74669 8.6858040e-01 8.9984872e-01 8.5234657e-01 8.5354593e-01
   3.76169 1.0008172e+00 1.1713758e+00 9.0334036e-01 9.2773530e-01
   3.77669 1.1783079e+00 1.5322250e+00 9.7843947e-01 1.0242594e+00
   3.79169 1.3770607e+00 1.9475520e+00 1.0603685e+00 1.1232617e+00
   3.80669 1.5669712e+00 2.3649430e+00 1.1311742e+00 1.2047963e+00
   3.82169 1.7189035e+00 2.7220139e+00 1.1789389e+00 1.2557578e+00
   3.83669 1.8123046e+00 2.9591334e+00 1.2027876e+00 1.2749927e+00
   3.85169 1.8410585e+00 3.0339187e+00 1.2144349e+00 1.2748219e+00
   3.86669 1.8154728e+00 2.9325881e+00 1.2355638e+00 1.2782665e+00
   3.88169 1.7593679e+00 2.6738316e+00 1.2916518e+00 1.3126202e+00
   3.89669 1.7029150e+00 2.3035568e+00 1.4040079e+00 1.4011802e+00
   3.91169 1.6734551e+00 1.8824212e+00 1.5823811e+00 1.5555630e+00
   3.92669 1.6873075e+00 1.4706858e+00 1.8203507e+00 1.7708862e+00
   3.94169 1.7451988e+00 1.1154099e+00 2.0949034e+00 2.0252830e+00
   3.95669 1.8325899e+00 8.4337065e-01 2.3704185e+00 2.2839804e+00
   3.97169 1.9244793e+00 6.6045258e-01 2.6060840e+00 2.5069013e+00
   3.98669 1.9928761e+00 5.5599590e-01 2.7648582e+00 2.6577743e+00
   4.00169 2.0145184e+00 5.0955296e-01 2.8216775e+00 2.7123249e+00
   4.01669 1.9766069e+00 4.9768516e-01 2.7687726e+00 2.6633630e+00
   4.03169 1.8791373e+00 4.9927792e-01 2.6166841e+00 2.5214499e+00
   4.04669 1.7335247e+00 4.9875936e-01 2.3907332e+00 2.3110815e+00
   4.06169 1.5583188e+00 4.8726433e-01 2.1240331e+00 2.0636590e+00
   4.07669 1.3736238e+00 4.6216858e-01 1.8492158e+00 1.8094870e+00
   4.09169 1.1961190e+00 4.2561493e-01 1.5914490e+00 1.5712932e+00
   4.10669 1.0362099e+00 3.8270080e-01 1.3647951e+00 1.3611338e+00
   4.12169 8.9792110e-01 3.3987290e-01 1.1726551e+00 1.1812353e+00
   4.13669 7.8103585e-01 3.0379127e-01 1.0114792e+00 1.0278371e+00
   4.15169 6.8414942e-01 2.8059001e-01 8.7578635e-01 8.9607191e-01
   4.16669 6.0710321e-01 2.7524591e-01 7.6229243e-01 7.8377129e-01
   4.18169 5.5174175e-01 2.9079145e-01 6.7163203e-01 6.9280176e-01
   4.19669 5.2082032e-01 3.2736033e-01 6.0736046e-01 6.2774019e-01
   4.21169 5.1575485e-01 3.8137760e-01 5.7307822e-01 5.9280873e-01
   4.22669 5.3438364e-01 4.4539297e-01 5.6917003e-01 5.8858792e-01
   4.24169 5.6985302e-01 5.0896006e-01 5.9063852e-01 6.0996049e-01
   4.25669 6.1122880e-01 5.6059190e-01 6.2695376e-01 6.4614073e-01
   4.27169 6.4571629e-01 5.9034090e-01 6.6400808e-01 6.8279987e-01
   4.28669 6.6173389e-01 5.9220696e-01 6.8747219e-01 7.0552251e-01
   4.30169 6.5176914e-01 5.6556687e-01 6.8636015e-01 7.0338039e-01
   4.31669 6.1405984e-01 5.1516776e-01 6.5558505e-01 6.7142671e-01
   4.33169 5.5261972e-01 4.4976814e-01 5.9671892e-01 6.1137211e-01
   4.34669 4.7574951e-01 3.7997415e-01 5.1687118e-01 5.3040320e-01
   4.36169 3.9367079e-01 3.1599121e-01 4.2626961e-01 4.3875157e-01
   4.37669 3.1610231e-01 2.6586059e-01 3.3549136e-01 3.4695498e-01
   4.39169 2.5044732e-01 2.3442030e-01 2.5323985e-01 2.6368181e-01
   4.40669 2.0091447e-01 2.2293744e-01 1.8519150e-01 1.9461448e-01
   4.42169 1.6854598e-01 2.2924632e-01 1.3396377e-01 1.4242785e-01
   4.43669 1.5190983e-01 2.4828269e-01 9.9893910e-02 1.0755288e-01
   4.45169 1.4814680e-01 2.7300110e-01 8.2164747e-02 8.9274570e-02
   4.46669 1.5408552e-01 2.9566268e-01 7.9846034e-02 8.6747832e-02
   4.48169 1.6717997e-01 3.0934640e-01 9.2552253e-02 9.9641247e-02
   4.49669 1.8606602e-01 3.0935645e-01 1.2057509e-01 1.2826652e-01
   4.51169 2.1060479e-01 2.9411908e-01 1.6449963e-01 1.7319565e-01
   4.52669 2.4141357e-01 2.6527781e-01 2.2445503e-01 2.3450787e-01
   4.54169 2.7906096e-01 2.2697501e-01 2.9927343e-01 3.1093445e-01
   4.55669 3.2324886e-01 1.8460960e-01 3.8589651e-01 3.9924046e-01
   4.57169 3.7233449e-01 1.4353007e-01 4.7932670e-01 4.9414669e-01
   4.58669 4.2341833e-01 1.0808500e-01 5.7324369e-01 5.8892629e-01
   4.60169 4.7298066e-01 8.1253433e-02 6.6113808e-01 6.7655046e-01
   4.61669 5.1779924e-01 6.4830860e-02 7.3755998e-01 7.5100689e-01
   4.63169 5.5574777e-01 5.9962451e-02 7.9897832e-01 8.0830253e-01
   4.64669 5.8613037e-01 6.7739745e-02 8.4388319e-01 8.4676818e-01
   4.66169 6.0943036e-01 8.9593834e-02 8.7211098e-01 8.6658628e-01
   4.67669 6.2662992e-01 1.2728707e-01 8.8377357e-01 8.6882911e-01
   4.69169 6.3844799e-01 1.8240616e-01 8.7840722e-01 8.5453059e-01
   4.70669 6.4484819e-01 2.5539951e-01 8.5486633e-01 8.2427875e-01
   4.72169 6.4499543e-01 3.4438603e-01 8.1208826e-01 7.7851201e-01
   4.73669 6.3760255e-01 4.4415365e-01 7.5035627e-01 7.1829772e-01
   4.75169 6.2144717e-01 5.4586628e-01 6.7237579e-01 6.4609944e-01
   4.76669 5.9583276e-01 6.3789710e-01 5.8354365e-01 5.6605753e-01
   4.78169 5.6087931e-01 7.0785963e-01 4.9119183e-01 4.8358647e-01
   4.79669 5.1764935e-01 7.4541167e-01 4.0308689e-01 4.0444950e-01
   4.81169 4.6815418e-01 7.4498245e-01 3.2578413e-01 3.3369596e-01
   4.82669 4.1524398e-01 7.0746317e-01 2.6342716e-01 2.7484160e-01
   4.84169 3.6234014e-01 6.4021336e-01 2.1731239e-01 2.2949468e-01
   4.85669 3.1299285e-01 5.5535650e-01 1.8619790e-01 1.9742414e-01
   4.87169 2.7034218e-01 4.6697800e-01 1.6710517e-01 1.7694338e-01
   4.88669 2.3665356e-01 3.8819072e-01 1.5630362e-01 1.6546632e-01
   4.90169 2.1310251e-01 3.2895157e-01 1.5023054e-01 1.6012541e-01
   4.91669 1.9987846e-01 2.9508241e-01 1.4619238e-01 1.5836058e-01
   4.93169 1.9651942e-01 2.8841546e-01 1.4276322e-01 1.5837959e-01
   4.94669 2.0227648e-01 3.0760509e-01 1.3984084e-01 1.5938352e-01
   4.96169 2.1630646e-01 3.4905888e-01 1.3837006e-01 1.6149044e-01
   4.97669 2.3760225e-01 4.0761234e-01 1.3981128e-01 1.6538314e-01
   4.99169 2.6473147e-01 4.7686541e-01 1.4550913e-01 1.7181988e-01
   5.00669 2.9558113e-01 5.4935450e-01 1.5616910e-01 1.8121980e-01
   5.02169 3.2733874e-01 6.1684590e-01 1.7164694e-01 1.9352339e-01
   5.03669 3.5686115e-01 6.7097848e-01 1.9117910e-01 2.0842586e-01
   5.05169 3.8142077e-01 7.0430019e-01 2.1403752e-01 2.2592461e-01
   5.06669 3.9963434e-01 7.1151914e-01 2.4041309e-01 2.4697078e-01
   5.08169 4.1224422e-01 6.9062199e-01 2.7217898e-01 2.7393169e-01
   5.09669 4.2240027e-01 6.4347285e-01 3.1313521e-01 3.1059276e-01
   5.11169 4.3520807e-01 5.7562197e-01 3.6844382e-01 3.6155841e-01
   5.12669 4.5654358e-01 4.9528831e-01 4.4323080e-01 4.3111164e-01
   5.14169 4.9140321e-01 4.1174681e-01 5.4067172e-01 5.2179109e-01
   5.15669 5.4225483e-01 3.3354772e-01 6.6015097e-01 6.3306579e-01
   5.17169 6.0789353e-01 2.6704450e-01 7.9615023e-01 7.6048586e-01
   5.18669 6.8316412e-01 2.1559439e-01 9.3832689e-01 8.9557109e-01
   5.20169 7.5965218e-01 1.7956752e-01 1.0728606e+00 1.0265284e+00
   5.21669 8.2717179e-01 1.5704446e-01 1.1847437e+00 1.1397272e+00
   5.23169 8.7568752e-01 1.4488944e-01 1.2604382e+00 1.2217349e+00
   5.24669 8.9723883e-01 1.3981915e-01 1.2902872e+00 1.2616102e+00
   5.26169 8.8746793e-01 1.3915663e-01 1.2702070e+00 1.2530401e+00
   5.27669 8.4644684e-01 1.4112800e-01 1.2023840e+00 1.1958285e+00
   5.29169 7.7863331e-01 1.4475228e-01 1.0948789e+00 1.0962687e+00
   5.30669 6.9195664e-01 1.4951210e-01 9.6020547e-01 9.6615235e-01
   5.32169 5.9623371e-01 1.5502542e-01 8.1312770e-01 8.2054802e-01
   5.33669 5.0129289e-01 1.6086863e-01 6.6811221e-01 6.7489784e-01
   5.35169 4.1526752e-01 1.6658029e-01 5.3700090e-01 5.4222136e-01
   5.36669 3.4345786e-01 1.7177243e-01 4.2743882e-01 4.3116233e-01
   5.38169 2.8796594e-01 1.7623878e-01 3.4237187e-01 3.4528718e-01
   5.39669 2.4806206e-01 1.7997906e-01 2.8059908e-01 2.8360803e-01
   5.41169 2.2104617e-01 1.8312006e-01 2.3806463e-01 2.4195383e-01
   5.42669 2.0328661e-01 1.8577025e-01 2.0942561e-01 2.1466397e-01
   5.44169 1.9115372e-01 1.8787258e-01 1.8945993e-01 1.9612866e-01
   5.45669 1.8167261e-01 1.8912250e-01 1.7402904e-01 1.8186630e-01
   5.47169 1.7283893e-01 1.8899918e-01 1.6049718e-01 1.6902044e-01
   5.48669 1.6363618e-01 1.8691986e-01 1.4766604e-01 1.5632265e-01
   5.50169 1.5384800e-01 1.8247465e-01 1.3538576e-01 1.4368360e-01
   5.51669 1.4377602e-01 1.7565032e-01 1.2404485e-01 1.3163289e-01
   5.53169 1.3396209e-01 1.6693703e-01 1.1412720e-01 1.2082204e-01
   5.54669 1.2498270e-01 1.5725141e-01 1.0596122e-01 1.1173546e-01
   5.56169 1.1734389e-01 1.4769249e-01 9.9693823e-02 1.0464534e-01
   5.57669 1.1146950e-01 1.3923055e-01 9.5433801e-02 9.9744150e-02
   5.59169 1.0775147e-01 1.3246494e-01 9.3456621e-02 9.7332849e-02
   5.60669 1.0662123e-01 1.2755217e-01 9.4360381e-02 9.7951153e-02
   5.62169 1.0860187e-01 1.2431885e-01 9.9099331e-02 1.0238744e-01
   5.63669 1.1430518e-01 1.2248166e-01 1.0886983e-01 1.1156407e-01
   5.65169 1.2434612e-01 1.2184692e-01 1.2486167e-01 1.2632978e-01
   5.66669 1.3916322e-01 1.2237943e-01 1.4791043e-01 1.4719981e-01
   5.68169 1.5876339e-01 1.2410295e-01 1.7810442e-01 1.7408279e-01
   5.69669 1.8245116e-01 1.2688833e-01 2.1442490e-01 2.0604026e-01
   5.71169 2.0864079e-01 1.3025295e-01 2.5452699e-01 2.4114244e-01
   5.72669 2.3486056e-01 1.3330406e-01 2.9477967e-01 2.7649795e-01
   5.74169 2.5802352e-01 1.3489913e-01 3.3065108e-01 3.0852034e-01
   5.75669 2.7495612e-01 1.3399418e-01 3.5743534e-01 3.3343883e-01
   5.77169 2.8307251e-01 1.3005231e-01 3.7119076e-01 3.4797446e-01
   5.78669 2.8100166e-01 1.2333852e-01 3.6964579e-01 3.5002066e-01
   5.80169 2.6896089e-01 1.1495929e-01 3.5279093e-01 3.3913246e-01
   5.81669 2.4874071e-01 1.0660227e-01 3.2295064e-01 3.1666923e-01
   5.83169 2.2330163e-01 1.0004978e-01 2.8430546e-01 2.8554966e-01
   5.84669 1.9613037e-01 9.6628314e-02 2.4204219e-01 2.4972061e-01
   5.86169 1.7059633e-01 9.6781721e-02 2.0145438e-01 2.1355289e-01
   5.87669 1.4954721e-01 9.9915900e-02 1.6732497e-01 1.8140075e-01
   5.89169 1.3528018e-01 1.0457879e-01 1.4378494e-01 1.5747681e-01
   5.90669 1.2985849e-01 1.0894250e-01 1.3460788e-01 1.4602510e-01
   5.92169 1.3557125e-01 1.1147365e-01 1.4366018e-01 1.5157991e-01
