# Kick = [    1.000000000000e-05,     0.000000000000e+00,     0.000000000000e+00]
#            time            norm                    dmx                    dmy                    dmz
         58.29133642      -3.38618023e-15     5.978218793663e-03     1.416382176011e-03     2.117930846961e-03
         59.53157762      -1.22124533e-15     6.027158357576e-03     1.417819422976e-03     2.119605702564e-03
         60.77181882       4.94049246e-15     6.080741037774e-03     1.418644868746e-03     2.120537298040e-03
         62.01206002      -2.77555756e-16     6.138403875054e-03     1.418861131564e-03     2.120711968054e-03
         63.25230122       1.49880108e-15     6.199446901752e-03     1.418469143264e-03     2.120150719289e-03
         64.49254242       0.00000000e+00     6.263044338693e-03     1.417441654583e-03     2.118883004439e-03
         65.73278362      -4.38538095e-15     6.328456064363e-03     1.415768332976e-03     2.116898777860e-03
         66.97302482      -6.10622664e-15     6.394951598985e-03     1.413437735891e-03     2.114132917511e-03
         68.21326602       2.77555756e-15     6.461713911504e-03     1.410416308490e-03     2.110539434172e-03
         69.45350722      -4.21884749e-15     6.527934689565e-03     1.406702762104e-03     2.106140972511e-03
         70.69374842      -2.22044605e-15     6.592750643476e-03     1.402354380854e-03     2.101007117250e-03
         71.93398962       3.05311332e-15     6.655225174780e-03     1.397436114143e-03     2.095225838021e-03
         73.17423082      -2.22044605e-16     6.714519293158e-03     1.391997519340e-03     2.088866428172e-03
         74.41447202       4.99600361e-16     6.769957504803e-03     1.386104621073e-03     2.081984795852e-03
         75.65471322       2.77555756e-16     6.820883251491e-03     1.379830393709e-03     2.074653873436e-03
         76.89495442      -2.22044605e-15     6.866758636546e-03     1.373202957808e-03     2.066926152501e-03
         78.13519562       2.44249065e-15     6.906923529076e-03     1.366317661162e-03     2.058911666870e-03
         79.37543682      -1.05471187e-15     6.941039575542e-03     1.359255088005e-03     2.050697466609e-03
         80.61567802      -5.55111512e-16     6.968688140399e-03     1.352109382752e-03     2.042408152361e-03
         81.85591922      -2.22044605e-15     6.989476503144e-03     1.344968922679e-03     2.034153871188e-03
         83.09616042       1.11022302e-15     7.003055760363e-03     1.337933924304e-03     2.026046199573e-03
         84.33640162      -2.66453526e-15     7.009141728918e-03     1.331101284674e-03     2.018203414604e-03
         85.57664282       0.00000000e+00     7.007615841728e-03     1.324581403633e-03     2.010753882072e-03
         86.81688402       4.44089210e-15     6.998548332119e-03     1.318511846890e-03     2.003847293468e-03
         88.05712522       0.00000000e+00     6.982104408074e-03     1.313022259628e-03     1.997625967572e-03
         89.29736642      -1.55431223e-15     6.958470673149e-03     1.308230317528e-03     1.992210164051e-03
         90.53760762      -2.27595720e-15     6.927848458352e-03     1.304228938331e-03     1.987687661163e-03
         91.77784882      -2.05391260e-15     6.890588328503e-03     1.301076663516e-03     1.984114407334e-03
         93.01809002      -5.05151476e-15     6.847235653609e-03     1.298812284489e-03     1.981537068906e-03
         94.25833122       3.88578059e-15     6.798334709313e-03     1.297474173940e-03     1.980014536578e-03
         95.49857243      -5.05151476e-15     6.744465807982e-03     1.297088106938e-03     1.979590001184e-03
         96.73881363      -4.99600361e-16     6.686418232420e-03     1.297678189152e-03     1.980281803929e-03
         97.97905483      -8.32667268e-16     6.625073234201e-03     1.299226603852e-03     1.982059011763e-03
         99.21929603      -5.55111512e-16     6.561265408349e-03     1.301670736138e-03     1.984872134917e-03
        100.45953723       1.99840144e-15     6.495925407544e-03     1.304941444101e-03     1.988665644960e-03
        101.69977843       2.22044605e-16     6.429974616058e-03     1.308989201144e-03     1.993378907251e-03
        102.94001963      -3.77475828e-15     6.364159262329e-03     1.313790264671e-03     1.998961271948e-03
        104.18026083      -2.22044605e-16     6.299264416986e-03     1.319319073712e-03     2.005366893901e-03
        105.42050203       3.16413562e-15     6.236285137597e-03     1.325483968936e-03     2.012481189990e-03
        106.66074323      -3.33066907e-15     6.176244300590e-03     1.332151163094e-03     2.020163634160e-03
        107.90098443       3.05311332e-15     6.119975085094e-03     1.339205585483e-03     2.028315265646e-03
        109.14122563      -5.55111512e-16     6.068096006086e-03     1.346612046357e-03     2.036899780013e-03
        110.38146683      -1.44328993e-15     6.021359217559e-03     1.354321753348e-03     2.045823959893e-03
        111.62170803      -5.55111512e-16     5.980375609861e-03     1.362286564083e-03     2.055010152738e-03
        112.86194923       2.38697950e-15     5.945770368410e-03     1.370398596135e-03     2.064351998751e-03
        114.10219043       6.10622664e-16     5.918097049625e-03     1.378536155553e-03     2.073723777933e-03
        115.34243163       5.21804822e-15     5.897679099787e-03     1.386611578775e-03     2.083026325773e-03
        116.58267283      -2.05391260e-15     5.884827361207e-03     1.394564735188e-03     2.092166530371e-03
        117.82291403      -2.22044605e-15     5.879819615323e-03     1.402291019298e-03     2.100992078860e-03
        119.06315523       1.22124533e-15     5.882680568631e-03     1.409672506988e-03     2.109360555666e-03
        120.30339643       5.27355937e-15     5.893399997413e-03     1.416596635043e-03     2.117168636820e-03
        121.54363763      -6.66133815e-16     5.911967655472e-03     1.422987589521e-03     2.124354956864e-03
        122.78387883      -5.55111512e-15     5.938232231138e-03     1.428756679127e-03     2.130824250834e-03
        124.02412003      -4.99600361e-15     5.971854477572e-03     1.433782020777e-03     2.136449127422e-03
        125.26436123       9.43689571e-16     6.012357201998e-03     1.437931066329e-03     2.141094259391e-03
        126.50460243       1.66533454e-15     6.059130753233e-03     1.441111126098e-03     2.144658888019e-03
        127.74484363       4.55191440e-15     6.111421475353e-03     1.443273845611e-03     2.147104717029e-03
        128.98508483      -1.55431223e-15     6.168450249053e-03     1.444406920410e-03     2.148420033802e-03
        130.22532603       5.21804822e-15     6.229455966134e-03     1.444493913155e-03     2.148552396459e-03
        131.46556723       4.38538095e-15     6.293592368005e-03     1.443508500522e-03     2.147461875014e-03
        132.70580843       1.94289029e-15     6.359828327009e-03     1.441463688405e-03     2.145189671626e-03
        133.94604964       1.22124533e-15     6.427051290782e-03     1.438439699783e-03     2.141846450666e-03
        135.18629084       3.16413562e-15     6.494156408761e-03     1.434504884061e-03     2.137501259133e-03
        136.42653204      -3.33066907e-15     6.560109821805e-03     1.429687663798e-03     2.132171709679e-03
        137.66677324      -2.38697950e-15     6.623973562112e-03     1.424029385538e-03     2.125887181140e-03
        138.90701444       2.38697950e-15     6.684846352236e-03     1.417613889414e-03     2.118717779211e-03
        140.14725564       1.38777878e-15     6.741724958919e-03     1.410546386987e-03     2.110743212736e-03
        141.38749684       2.05391260e-15     6.793630719534e-03     1.402949993661e-03     2.102094594919e-03
        142.62773804       1.44328993e-15     6.839699166727e-03     1.394953598378e-03     2.092947653045e-03
        143.86797924       1.22124533e-15     6.879149072610e-03     1.386675018285e-03     2.083425953492e-03
        145.10822044      -8.88178420e-16     6.911333974015e-03     1.378219173017e-03     2.073635820166e-03
        146.34846164      -1.22124533e-15     6.935813989568e-03     1.369672896072e-03     2.063710778470e-03
        147.58870284       2.05391260e-15     6.952332109410e-03     1.361113219547e-03     2.053744271885e-03
        148.82894404      -2.88657986e-15     6.960585252058e-03     1.352672397783e-03     2.043862372147e-03
        150.06918524      -8.88178420e-16     6.960566982752e-03     1.344434158927e-03     2.034190456650e-03
        151.30942644       8.88178420e-16     6.952415950519e-03     1.336484087076e-03     2.024871961222e-03
        152.54966764      -5.38458167e-15     6.936417991991e-03     1.328906417942e-03     2.015994226928e-03
        153.78990884       2.77555756e-16     6.912760970115e-03     1.321766668354e-03     2.007610147123e-03
        155.03015004       2.22044605e-16     6.881964671614e-03     1.315133495934e-03     1.999812363779e-03
        156.27039124      -1.88737914e-15     6.844600501115e-03     1.309060278427e-03     1.992665907306e-03
        157.51063244       2.77555756e-16     6.801394688194e-03     1.303621663050e-03     1.986282636087e-03
        158.75087364       3.66373598e-15     6.753151524624e-03     1.298896900716e-03     1.980772430043e-03
        159.99111484       2.94209102e-15     6.700701970262e-03     1.294948164603e-03     1.976192152078e-03
        161.23135604       1.11022302e-16     6.644881334770e-03     1.291840238800e-03     1.972601780398e-03
        162.47159724      -4.44089210e-16     6.586712464518e-03     1.289655092393e-03     1.970097431633e-03
        163.71183844      -1.11022302e-16     6.527298550461e-03     1.288473667643e-03     1.968775474360e-03
        164.95207964      -4.44089210e-16     6.467488397877e-03     1.288344050048e-03     1.968715480876e-03
        166.19232084       3.60822483e-15     6.408008353576e-03     1.289277831686e-03     1.969963392106e-03
        167.43256204       3.55271368e-15     6.349711711042e-03     1.291310315207e-03     1.972542979853e-03
        168.67280324      -5.93969318e-15     6.293551574574e-03     1.294513371972e-03     1.976491852027e-03
        169.91304444       4.99600361e-16     6.240426448084e-03     1.298879915421e-03     1.981784960961e-03
        171.15328564      -2.94209102e-15     6.191062537749e-03     1.304299363857e-03     1.988288144164e-03
        172.39352685       2.22044605e-16     6.146064567028e-03     1.310665945304e-03     1.995865306105e-03
        173.63376805      -2.66453526e-15     6.105986312210e-03     1.317900743810e-03     2.004410825622e-03
        174.87400925      -2.05391260e-15     6.071322335544e-03     1.325909123535e-03     2.013790078623e-03
        176.11425045      -5.55111512e-16     6.042361355103e-03     1.334596433482e-03     2.023879786956e-03
        177.35449165       1.38777878e-15     6.019401250137e-03     1.343830019621e-03     2.034545442667e-03
        178.59473285      -2.99760217e-15     6.002572913044e-03     1.353518658659e-03     2.045689366465e-03
        179.83497405      -3.33066907e-15     5.992029698344e-03     1.363414398545e-03     2.057007040952e-03
        181.07521525      -2.44249065e-15     5.987823019602e-03     1.373319856961e-03     2.068296758253e-03
        182.31545645       5.77315973e-15     5.989987540783e-03     1.383060763985e-03     2.079404572045e-03
        183.55569765      -9.43689571e-16     5.998408532848e-03     1.392509710216e-03     2.090196064195e-03
        184.79593885      -2.60902411e-15     6.012845906335e-03     1.401519958968e-03     2.100497342289e-03
        186.03618005      -3.88578059e-16     6.032971745995e-03     1.409924549288e-03     2.110121819362e-03
        187.27642125      -1.66533454e-16     6.058367767707e-03     1.417609916773e-03     2.118922575255e-03
        188.51666245      -1.27675648e-15     6.088599033756e-03     1.424526146208e-03     2.126812116257e-03
        189.75690365       1.72084569e-15     6.123211898775e-03     1.430616501882e-03     2.133733731290e-03
        190.99714485      -1.33226763e-15     6.161774380347e-03     1.435791580203e-03     2.139605734701e-03
        192.23738605       1.99840144e-15     6.203668749437e-03     1.439983391805e-03     2.144339004284e-03
        193.47762725      -1.77635684e-15     6.248366445256e-03     1.443151449848e-03     2.147887677964e-03
        194.71786845      -7.21644966e-16     6.295241735508e-03     1.445266552190e-03     2.150229296234e-03
        195.95810965      -2.22044605e-16     6.343746046173e-03     1.446310573041e-03     2.151319238509e-03
        197.19835085      -1.60982339e-15     6.393216004030e-03     1.446297412906e-03     2.151151429871e-03
        198.43859205       2.55351296e-15     6.442909878279e-03     1.445191697320e-03     2.149708595887e-03
        199.67883325       2.72004641e-15     6.492207745788e-03     1.442945479310e-03     2.146963635743e-03
        200.91907445       2.55351296e-15     6.540622463850e-03     1.439586783546e-03     2.142952023732e-03
        202.15931565      -4.27435864e-15     6.587569537434e-03     1.435195195000e-03     2.137761277348e-03
        203.39955685       1.05471187e-15     6.632293524756e-03     1.429852108238e-03     2.131494607758e-03
        204.63979805       2.60902411e-15     6.674097742003e-03     1.423641489056e-03     2.124264853117e-03
        205.88003925       4.99600361e-15     6.712475051048e-03     1.416640983388e-03     2.116152362465e-03
        207.12028045      -5.88418203e-15     6.747054920931e-03     1.408914920233e-03     2.107195484028e-03
        208.36052165       1.33226763e-15     6.777326125903e-03     1.400549553026e-03     2.097504632371e-03
        209.60076286      -5.55111512e-17     6.802850797394e-03     1.391639211212e-03     2.087240256559e-03
        210.84100406       2.99760217e-15     6.823271314742e-03     1.382314388815e-03     2.076555918988e-03
        212.08124526      -1.27675648e-15     6.838264548032e-03     1.372728906340e-03     2.065594801021e-03
        213.32148646      -1.11022302e-16     6.847591712519e-03     1.363073225626e-03     2.054566923407e-03
        214.56172766      -2.27595720e-15     6.851342347371e-03     1.353452434071e-03     2.043596503409e-03
        215.80196886       1.05471187e-15     6.849465618066e-03     1.343993152128e-03     2.032833226462e-03
        217.04221006      -5.55111512e-16     6.841917479347e-03     1.334833579094e-03     2.022445690951e-03
        218.28245126       2.77555756e-16     6.828839084053e-03     1.326101710205e-03     2.012574081721e-03
        219.52269246      -1.60982339e-15     6.810462833469e-03     1.317936782595e-03     2.003342179187e-03
        220.76293366       3.66373598e-15     6.787039892512e-03     1.310493078137e-03     1.994913550847e-03
        222.00317486       1.33226763e-15     6.758886578837e-03     1.303872628450e-03     1.987427989242e-03
        223.24341606      -2.27595720e-15     6.726356896502e-03     1.298123298314e-03     1.980959604346e-03
        224.48365726       4.10782519e-15     6.689874670190e-03     1.293304235901e-03     1.975580268095e-03
        225.72389846       4.55191440e-15     6.649933124491e-03     1.289509094113e-03     1.971386653493e-03
        226.96413966      -1.11022302e-15     6.606982344714e-03     1.286818116750e-03     1.968435599073e-03
        228.20438086       2.22044605e-16     6.561438687276e-03     1.285287319787e-03     1.966785419338e-03
        229.44462206       1.22124533e-15     6.513863305269e-03     1.284986187819e-03     1.966542782020e-03
        230.68486326       2.22044605e-16     6.464996552914e-03     1.285994883100e-03     1.967772332074e-03
        231.92510446      -2.16493490e-15     6.415563262257e-03     1.288336050800e-03     1.970446402453e-03
        233.16534566      -1.72084569e-15     6.366287546507e-03     1.291957580781e-03     1.974543869315e-03
        234.40558686      -1.38777878e-15     6.317905772978e-03     1.296790012306e-03     1.980066699765e-03
        235.64582806       3.88578059e-15     6.271051308140e-03     1.302807719240e-03     1.986981569557e-03
        236.88606926      -1.66533454e-16     6.226337636969e-03     1.309998118158e-03     1.995240266972e-03
        238.12631046      -1.60982339e-15     6.184364935516e-03     1.318277276264e-03     2.004749860987e-03
        239.36655166       2.05391260e-15     6.145688890483e-03     1.327503087184e-03     2.015345363473e-03
        240.60679286       4.27435864e-15     6.110912361070e-03     1.337538855271e-03     2.026863862424e-03
        241.84703406       1.33226763e-15     6.080552098970e-03     1.348260668738e-03     2.039184106035e-03
        243.08727526       1.60982339e-15     6.055074859114e-03     1.359453922982e-03     2.052064519473e-03
        244.32751646       5.71764858e-15     6.034800446637e-03     1.370904711456e-03     2.065248470034e-03
        245.56775766      -7.77156117e-16     6.019999256880e-03     1.382400118693e-03     2.078505122160e-03
        246.80799886       0.00000000e+00     6.010769831068e-03     1.393758905074e-03     2.091623848088e-03
        248.04824007       1.38777878e-15     6.007212283306e-03     1.404845085409e-03     2.104382805612e-03
        249.28848127      -4.16333634e-15     6.009431335752e-03     1.415442311954e-03     2.116489962622e-03
        250.52872247      -3.49720253e-15     6.017387301002e-03     1.425399051776e-03     2.127833378513e-03
        251.76896367       3.33066907e-16     6.030938736874e-03     1.434449005497e-03     2.138130337324e-03
        253.00920487      -1.05471187e-15     6.050055292004e-03     1.442459303401e-03     2.147220676113e-03
        254.24944607       2.77555756e-16     6.074502057063e-03     1.449281812617e-03     2.154937230005e-03
        255.48968727      -2.49800181e-15     6.103909677787e-03     1.454762018870e-03     2.161121554602e-03
        256.72992847       1.11022302e-16     6.137938255643e-03     1.458784907014e-03     2.165614305929e-03
        257.97016967       4.99600361e-16     6.176176916869e-03     1.461274494680e-03     2.168309689139e-03
        259.21041087       7.21644966e-16     6.218117037569e-03     1.462177618709e-03     2.169178592492e-03
        260.45065207      -2.66453526e-15     6.263211766592e-03     1.461483228127e-03     2.168205088722e-03
        261.69089327       9.99200722e-16     6.310838170144e-03     1.459225185064e-03     2.165392890259e-03
        262.93113447      -1.33226763e-15     6.360519416358e-03     1.455416427767e-03     2.160772587184e-03
        264.17137567       2.66453526e-15     6.411610144715e-03     1.450098336276e-03     2.154429279480e-03
        265.41161687      -1.05471187e-15     6.463423784046e-03     1.443338845482e-03     2.146458502827e-03
        266.65185807       4.44089210e-16     6.515221278992e-03     1.435247441851e-03     2.137010132010e-03
        267.89209927      -1.72084569e-15     6.566216309956e-03     1.425958874302e-03     2.126267140929e-03
        269.13234047      -8.88178420e-16     6.615776871458e-03     1.415628550689e-03     2.114366782545e-03
        270.37258167      -2.60902411e-15     6.663213612883e-03     1.404454775619e-03     2.101508024600e-03
        271.61282287       1.77635684e-15     6.707864190481e-03     1.392593843487e-03     2.087937475018e-03
        272.85306407      -6.43929354e-15     6.749052301444e-03     1.380225430701e-03     2.073888861508e-03
        274.09330527      -4.44089210e-16     6.786065086455e-03     1.367601145915e-03     2.059577137588e-03
        275.33354647       7.77156117e-16     6.818265158749e-03     1.354939593650e-03     2.045249771102e-03
        276.57378767       1.44328993e-15     6.845268549059e-03     1.342396481947e-03     2.031146692648e-03
        277.81402887       6.66133815e-16     6.866657713644e-03     1.330174998667e-03     2.017484309595e-03
        279.05427007       1.55431223e-15     6.882037037473e-03     1.318496563975e-03     2.004442473872e-03
        280.29451127       2.05391260e-15     6.891082054180e-03     1.307582440980e-03     1.992240926743e-03
        281.53475247       7.77156117e-16     6.893588211152e-03     1.297625476059e-03     1.981069897287e-03
        282.77499367      -5.55111512e-17     6.889546930735e-03     1.288723655337e-03     1.971009667667e-03
        284.01523487      -2.66453526e-15     6.879050341107e-03     1.280981593913e-03     1.962200484513e-03
        285.25547607       6.10622664e-16     6.862215142940e-03     1.274497867909e-03     1.954787042543e-03
        286.49571728      -1.16573418e-15     6.839266316094e-03     1.269376520339e-03     1.948901664528e-03
        287.73595848      -1.33226763e-15     6.810614610430e-03     1.265742890462e-03     1.944683251402e-03
        288.97619968      -8.32667268e-16     6.776670333977e-03     1.263681247067e-03     1.942204599633e-03
        290.21644088       3.33066907e-16     6.737815033578e-03     1.263168908839e-03     1.941456285126e-03
        291.45668208       2.94209102e-15     6.694549093096e-03     1.264142178796e-03     1.942416020020e-03
        292.69692328      -1.83186799e-15     6.647677281638e-03     1.266563975371e-03     1.945053980819e-03
        293.93716448      -2.83106871e-15     6.597994281215e-03     1.270385934696e-03     1.949307836909e-03
        295.17740568      -5.77315973e-15     6.546292250153e-03     1.275511631890e-03     1.955101904816e-03
        296.41764688       3.60822483e-15     6.493293718620e-03     1.281848657570e-03     1.962331006656e-03
        297.65788808       8.32667268e-16     6.439758447753e-03     1.289329299665e-03     1.970887846340e-03
        298.89812928       2.10942375e-15     6.386573136957e-03     1.297851160025e-03     1.980671882453e-03
        300.13837048       2.66453526e-15     6.334487990657e-03     1.307310216941e-03     1.991561295457e-03
        301.37861168       7.77156117e-16     6.284135635092e-03     1.317598880819e-03     2.003383280462e-03
        302.61885288      -2.27595720e-15     6.236117183304e-03     1.328590568145e-03     2.015993466017e-03
        303.85909408      -2.44249065e-15     6.191271542484e-03     1.340081323747e-03     2.029209591470e-03
        305.09933528      -3.94129174e-15     6.150143613780e-03     1.351947410287e-03     2.042880695027e-03
        306.33957648       5.55111512e-16     6.113307309221e-03     1.364053317864e-03     2.056803111900e-03
        307.57981768      -6.71684930e-15     6.081126472283e-03     1.376251973532e-03     2.070818917954e-03
        308.82005888       8.32667268e-16     6.053937204696e-03     1.388376280335e-03     2.084784273054e-03
        310.06030008       6.10622664e-16     6.032119933593e-03     1.400303722768e-03     2.098548476845e-03
        311.30054128      -2.66453526e-15     6.016022910668e-03     1.411886646322e-03     2.111890009038e-03
        312.54078248       2.33146835e-15     6.005642338096e-03     1.423016631044e-03     2.124674185591e-03
        313.78102368      -1.33226763e-15     6.000918744117e-03     1.433557606401e-03     2.136748380037e-03
        315.02126488      -1.77635684e-15     6.001864205917e-03     1.443370132785e-03     2.147933248668e-03
        316.26150608       1.55431223e-15     6.008438613778e-03     1.452307067556e-03     2.158086781527e-03
        317.50174728       1.88737914e-15     6.020452999779e-03     1.460231597125e-03     2.167114966843e-03
        318.74198848       2.27595720e-15     6.037670406323e-03     1.467048499155e-03     2.174901245404e-03
        319.98222968      -2.44249065e-15     6.059748779968e-03     1.472702267190e-03     2.181330661950e-03
        321.22247088      -5.55111512e-16     6.086254554166e-03     1.477129866377e-03     2.186337705190e-03
        322.46271208      -2.38697950e-15     6.116822459017e-03     1.480266630180e-03     2.189877845304e-03
        323.70295329      -1.83186799e-15     6.151115759348e-03     1.482079011179e-03     2.191910509797e-03
        324.94319449       1.99840144e-15     6.188653847991e-03     1.482521163938e-03     2.192373046766e-03
        326.18343569      -1.49880108e-15     6.228889714032e-03     1.481527057074e-03     2.191181154753e-03
        327.42367689       3.33066907e-16     6.271396635793e-03     1.479079620283e-03     2.188301020331e-03
        328.66391809      -2.22044605e-15     6.315612951058e-03     1.475192853277e-03     2.183756229881e-03
        329.90415929       0.00000000e+00     6.360863522454e-03     1.469868277681e-03     2.177574840958e-03
        331.14440049       2.33146835e-15     6.406561236389e-03     1.463154847016e-03     2.169817957716e-03
        332.38464169      -3.71924713e-15     6.452178409184e-03     1.455153079057e-03     2.160585151918e-03
        333.62488289      -6.10622664e-16     6.497159515689e-03     1.445935771169e-03     2.149962738487e-03
        334.86512409      -6.43929354e-15     6.540866730269e-03     1.435560635109e-03     2.138042356748e-03
        336.10536529       3.94129174e-15     6.582750334189e-03     1.424116030650e-03     2.124933436219e-03
        337.34560649       4.99600361e-16     6.622345365248e-03     1.411754866313e-03     2.110796434687e-03
        338.58584769       3.05311332e-15     6.659338843278e-03     1.398626176206e-03     2.095778714065e-03
        339.82608889       2.99760217e-15     6.693280170033e-03     1.384923972296e-03     2.080056970222e-03
        341.06633009       1.55431223e-15     6.723824612845e-03     1.370852267179e-03     2.063858234346e-03
        342.30657129      -6.66133815e-16     6.750765217680e-03     1.356546265162e-03     2.047428521704e-03
        343.54681249       9.99200722e-16     6.773684606713e-03     1.342177567551e-03     2.031016394238e-03
        344.78705369       8.32667268e-16     6.792255019079e-03     1.327981074255e-03     2.014830307674e-03
        346.02729489       2.44249065e-15     6.806365538740e-03     1.314194760997e-03     1.999096987536e-03
        347.26753609       1.83186799e-15     6.815989455356e-03     1.300987939517e-03     1.984019825711e-03
        348.50777729      -2.33146835e-15     6.821113216876e-03     1.288575029182e-03     1.969878182958e-03
        349.74801849       5.55111512e-17     6.821695976909e-03     1.277116015073e-03     1.956883398694e-03
        350.98825969      -3.99680289e-15     6.817718873702e-03     1.266795798660e-03     1.945213669448e-03
        352.22850089       5.55111512e-15     6.809308456290e-03     1.257799020543e-03     1.935027854323e-03
        353.46874209      -7.77156117e-16     6.796696344468e-03     1.250269066571e-03     1.926501194601e-03
        354.70898329      -7.16093851e-15     6.779936672761e-03     1.244264573701e-03     1.919689017196e-03
        355.94922449      -1.94289029e-15     6.759248594705e-03     1.239847574235e-03     1.914659874860e-03
        357.18946569      -4.32986980e-15     6.734924963366e-03     1.237029702795e-03     1.911495275831e-03
        358.42970689      -4.44089210e-16     6.707195332060e-03     1.235824190140e-03     1.910233682603e-03
        359.66994809      -2.83106871e-15     6.676355609484e-03     1.236278230062e-03     1.910868422733e-03
        360.91018929      -1.05471187e-15     6.642825429994e-03     1.238410178573e-03     1.913403178978e-03
        362.15043050       2.22044605e-15     6.607051880312e-03     1.242199738330e-03     1.917831844077e-03
        363.39067170       1.05471187e-15     6.569458790377e-03     1.247623074754e-03     1.924134831480e-03
        364.63091290      -3.94129174e-15     6.530459124157e-03     1.254629299734e-03     1.932282705290e-03
        365.87115410       2.77555756e-15     6.490494314097e-03     1.263138257816e-03     1.942194797639e-03
        367.11139530       4.44089210e-16     6.450127941045e-03     1.273056830669e-03     1.953730796920e-03
        368.35163650       2.10942375e-15     6.409829854110e-03     1.284271411361e-03     1.966761526045e-03
