# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [1e-05, 0, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
    2.170000     1.7479697422e+00     0.0000000000e+00     0.0000000000e+00
    2.200000     8.5316865971e-01     0.0000000000e+00     0.0000000000e+00
    2.230000     3.6869139685e-01    -0.0000000000e+00    -0.0000000000e+00
    2.260000     1.8545055138e-01    -0.0000000000e+00    -0.0000000000e+00
    2.290000     1.6186359536e-01    -0.0000000000e+00    -0.0000000000e+00
    2.320000     2.6604862934e-01    -0.0000000000e+00    -0.0000000000e+00
    2.350000     6.9384410680e-01    -0.0000000000e+00    -0.0000000000e+00
    2.380000     2.0130495681e+00    -0.0000000000e+00    -0.0000000000e+00
    2.410000     5.1494339265e+00    -0.0000000000e+00    -0.0000000000e+00
    2.440000     1.0701659312e+01    -0.0000000000e+00    -0.0000000000e+00
    2.470000     1.7599413995e+01    -0.0000000000e+00    -0.0000000000e+00
    2.500000     2.2774577138e+01     0.0000000000e+00     0.0000000000e+00
    2.530000     2.3419454146e+01     0.0000000000e+00     0.0000000000e+00
    2.560000     1.9980669128e+01     0.0000000000e+00     0.0000000000e+00
    2.590000     1.6014573537e+01     0.0000000000e+00     0.0000000000e+00
    2.620000     1.4565018586e+01     0.0000000000e+00     0.0000000000e+00
    2.650000     1.5274773300e+01     0.0000000000e+00     0.0000000000e+00
    2.680000     1.5427741550e+01     0.0000000000e+00     0.0000000000e+00
    2.710000     1.3188523352e+01     0.0000000000e+00     0.0000000000e+00
    2.740000     9.1743890760e+00     0.0000000000e+00     0.0000000000e+00
    2.770000     5.2182227247e+00     0.0000000000e+00     0.0000000000e+00
    2.800000     2.4899879715e+00     0.0000000000e+00     0.0000000000e+00
    2.830000     1.0230368177e+00     0.0000000000e+00     0.0000000000e+00
    2.860000     3.6332339159e-01     0.0000000000e+00     0.0000000000e+00
    2.890000     1.1619538110e-01     0.0000000000e+00     0.0000000000e+00
    2.920000     4.9368541377e-02     0.0000000000e+00     0.0000000000e+00
    2.950000     4.7478030025e-02     0.0000000000e+00     0.0000000000e+00
    2.980000     6.2774249360e-02     0.0000000000e+00     0.0000000000e+00
    3.010000     7.9181224840e-02     0.0000000000e+00     0.0000000000e+00
    3.040000     9.9217867073e-02     0.0000000000e+00     0.0000000000e+00
    3.070000     1.2513884251e-01     0.0000000000e+00     0.0000000000e+00
    3.100000     1.4913165242e-01     0.0000000000e+00     0.0000000000e+00
    3.130000     1.6863706764e-01     0.0000000000e+00     0.0000000000e+00
    3.160000     1.8209177019e-01     0.0000000000e+00     0.0000000000e+00
    3.190000     1.7530319693e-01     0.0000000000e+00     0.0000000000e+00
    3.220000     1.4007018342e-01     0.0000000000e+00     0.0000000000e+00
    3.250000     8.9398068706e-02     0.0000000000e+00     0.0000000000e+00
    3.280000     4.4767744369e-02     0.0000000000e+00     0.0000000000e+00
    3.310000     2.4114290138e-02     0.0000000000e+00     0.0000000000e+00
    3.340000     3.2390236430e-02     0.0000000000e+00     0.0000000000e+00
    3.370000     5.7183507670e-02     0.0000000000e+00     0.0000000000e+00
    3.400000     8.6182855306e-02     0.0000000000e+00     0.0000000000e+00
    3.430000     1.2605306795e-01     0.0000000000e+00     0.0000000000e+00
    3.460000     2.1059125282e-01     0.0000000000e+00     0.0000000000e+00
    3.490000     4.0114338830e-01     0.0000000000e+00     0.0000000000e+00
    3.520000     7.3866743273e-01     0.0000000000e+00     0.0000000000e+00
    3.550000     1.1549980051e+00     0.0000000000e+00     0.0000000000e+00
    3.580000     1.4636759798e+00     0.0000000000e+00     0.0000000000e+00
    3.610000     1.4930503453e+00     0.0000000000e+00     0.0000000000e+00
    3.640000     1.2435258574e+00     0.0000000000e+00     0.0000000000e+00
    3.670000     9.0622703618e-01     0.0000000000e+00     0.0000000000e+00
    3.700000     7.3770850681e-01     0.0000000000e+00     0.0000000000e+00
    3.730000     9.2664239491e-01     0.0000000000e+00     0.0000000000e+00
    3.760000     1.5056416708e+00    -0.0000000000e+00     0.0000000000e+00
    3.790000     2.2658489097e+00    -0.0000000000e+00    -0.0000000000e+00
    3.820000     2.7850517299e+00    -0.0000000000e+00    -0.0000000000e+00
    3.850000     2.7127445080e+00    -0.0000000000e+00    -0.0000000000e+00
    3.880000     2.0849243310e+00     0.0000000000e+00     0.0000000000e+00
    3.910000     1.2827803575e+00     0.0000000000e+00     0.0000000000e+00
    3.940000     6.8464410456e-01     0.0000000000e+00     0.0000000000e+00
    3.970000     4.1260524499e-01     0.0000000000e+00     0.0000000000e+00
    4.000000     3.6324787332e-01     0.0000000000e+00     0.0000000000e+00
    4.030000     3.7715245140e-01     0.0000000000e+00     0.0000000000e+00
    4.060000     3.6082760363e-01     0.0000000000e+00     0.0000000000e+00
