# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 1e-05, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
    4.050000     0.0000000000e+00     1.8068864954e+00     0.0000000000e+00
    4.100000     0.0000000000e+00     1.0049686654e+00     0.0000000000e+00
    4.150000     0.0000000000e+00     6.1568203848e-01     0.0000000000e+00
    4.200000    -0.0000000000e+00     5.2939210760e-01     0.0000000000e+00
    4.250000    -0.0000000000e+00     6.4875328304e-01     0.0000000000e+00
    4.300000    -0.0000000000e+00     6.1883186705e-01     0.0000000000e+00
    4.350000    -0.0000000000e+00     3.5813010862e-01     0.0000000000e+00
    4.400000    -0.0000000000e+00     1.5736914963e-01     0.0000000000e+00
    4.450000     0.0000000000e+00     1.5200365506e-01     0.0000000000e+00
    4.500000     0.0000000000e+00     3.3629610546e-01     0.0000000000e+00
    4.550000     0.0000000000e+00     6.1889280783e-01     0.0000000000e+00
    4.600000     0.0000000000e+00     7.9709873489e-01     0.0000000000e+00
    4.650000     0.0000000000e+00     8.0719235361e-01    -0.0000000000e+00
    4.700000     0.0000000000e+00     6.7359217749e-01     0.0000000000e+00
    4.750000     0.0000000000e+00     4.1233421887e-01     0.0000000000e+00
    4.800000     0.0000000000e+00     2.0618738230e-01     0.0000000000e+00
    4.850000     0.0000000000e+00     1.5232704752e-01     0.0000000000e+00
    4.900000     0.0000000000e+00     1.5125403511e-01     0.0000000000e+00
    4.950000     0.0000000000e+00     1.5085969648e-01     0.0000000000e+00
    5.000000     0.0000000000e+00     2.0505347881e-01     0.0000000000e+00
    5.050000    -0.0000000000e+00     3.4880370700e-01     0.0000000000e+00
    5.100000    -0.0000000000e+00     6.0050006991e-01     0.0000000000e+00
    5.150000    -0.0000000000e+00     8.8444298475e-01     0.0000000000e+00
    5.200000     0.0000000000e+00     9.2966004196e-01     0.0000000000e+00
    5.250000     0.0000000000e+00     6.9636846752e-01    -0.0000000000e+00
    5.300000     0.0000000000e+00     4.0322177516e-01    -0.0000000000e+00
    5.350000    -0.0000000000e+00     2.0646833594e-01    -0.0000000000e+00
    5.400000    -0.0000000000e+00     1.1819129831e-01     0.0000000000e+00
    5.450000     0.0000000000e+00     7.8198070855e-02     0.0000000000e+00
    5.500000     0.0000000000e+00     8.8090183550e-02     0.0000000000e+00
    5.550000     0.0000000000e+00     1.2776442007e-01     0.0000000000e+00
    5.600000     0.0000000000e+00     1.5810288426e-01     0.0000000000e+00
    5.650000     0.0000000000e+00     2.2021654972e-01     0.0000000000e+00
    5.700000    -0.0000000000e+00     2.8248043773e-01     0.0000000000e+00
    5.750000    -0.0000000000e+00     2.3847191606e-01    -0.0000000000e+00
    5.800000    -0.0000000000e+00     1.4512027918e-01    -0.0000000000e+00
    5.850000     0.0000000000e+00     1.1844271452e-01     0.0000000000e+00
    5.900000     0.0000000000e+00     1.3133991100e-01     0.0000000000e+00
    5.950000     0.0000000000e+00     1.0826524399e-01     0.0000000000e+00
    6.000000    -0.0000000000e+00     5.9697933920e-02    -0.0000000000e+00
    6.050000    -0.0000000000e+00     4.7850724090e-02     0.0000000000e+00
    6.100000     0.0000000000e+00     7.4942812891e-02     0.0000000000e+00
    6.150000     0.0000000000e+00     9.3010805312e-02     0.0000000000e+00
    6.200000     0.0000000000e+00     7.4897082705e-02     0.0000000000e+00
    6.250000     0.0000000000e+00     5.2510586870e-02    -0.0000000000e+00
    6.300000     0.0000000000e+00     8.4981515315e-02     0.0000000000e+00
    6.350000     0.0000000000e+00     1.4927233338e-01     0.0000000000e+00
    6.400000     0.0000000000e+00     1.6779212319e-01     0.0000000000e+00
    6.450000    -0.0000000000e+00     1.3327914499e-01     0.0000000000e+00
    6.500000    -0.0000000000e+00     8.5666495953e-02     0.0000000000e+00
    6.550000    -0.0000000000e+00     5.6908738158e-02     0.0000000000e+00
    6.600000    -0.0000000000e+00     6.2607001008e-02     0.0000000000e+00
    6.650000     0.0000000000e+00     7.8955704291e-02     0.0000000000e+00
    6.700000     0.0000000000e+00     7.6469728395e-02     0.0000000000e+00
    6.750000     0.0000000000e+00     6.2614532900e-02     0.0000000000e+00
    6.800000    -0.0000000000e+00     5.6210450972e-02     0.0000000000e+00
    6.850000    -0.0000000000e+00     6.4761713480e-02     0.0000000000e+00
    6.900000     0.0000000000e+00     7.3230368060e-02     0.0000000000e+00
    6.950000    -0.0000000000e+00     7.5569848142e-02     0.0000000000e+00
    7.000000    -0.0000000000e+00     9.7237798011e-02     0.0000000000e+00
    7.050000    -0.0000000000e+00     1.2544445045e-01     0.0000000000e+00
    7.100000    -0.0000000000e+00     1.2141157655e-01     0.0000000000e+00
    7.150000    -0.0000000000e+00     8.7843481353e-02    -0.0000000000e+00
    7.200000     0.0000000000e+00     5.3560761915e-02    -0.0000000000e+00
    7.250000     0.0000000000e+00     3.2912706217e-02    -0.0000000000e+00
    7.300000     0.0000000000e+00     1.9531810258e-02    -0.0000000000e+00
    7.350000     0.0000000000e+00     1.3348573001e-02     0.0000000000e+00
    7.400000     0.0000000000e+00     1.8635173973e-02     0.0000000000e+00
    7.450000    -0.0000000000e+00     2.3340906958e-02     0.0000000000e+00
    7.500000    -0.0000000000e+00     2.0308508141e-02    -0.0000000000e+00
    7.550000     0.0000000000e+00     1.9162401303e-02     0.0000000000e+00
    7.600000     0.0000000000e+00     2.3625859757e-02     0.0000000000e+00
    7.650000     0.0000000000e+00     3.0397334954e-02     0.0000000000e+00
    7.700000     0.0000000000e+00     3.1003633833e-02     0.0000000000e+00
    7.750000     0.0000000000e+00     2.2668164191e-02     0.0000000000e+00
    7.800000     0.0000000000e+00     1.3819777664e-02     0.0000000000e+00
    7.850000    -0.0000000000e+00     1.4645759410e-02     0.0000000000e+00
    7.900000    -0.0000000000e+00     2.3203727264e-02     0.0000000000e+00
    7.950000    -0.0000000000e+00     2.6637860223e-02     0.0000000000e+00
    8.000000     0.0000000000e+00     1.6117548331e-02    -0.0000000000e+00
    8.050000     0.0000000000e+00     4.2500485374e-03    -0.0000000000e+00
    8.100000     0.0000000000e+00     5.9398796545e-03     0.0000000000e+00
    8.150000     0.0000000000e+00     1.6308824439e-02     0.0000000000e+00
    8.200000     0.0000000000e+00     2.3048598260e-02     0.0000000000e+00
    8.250000    -0.0000000000e+00     2.2662103048e-02     0.0000000000e+00
    8.300000     0.0000000000e+00     2.1415954027e-02     0.0000000000e+00
    8.350000     0.0000000000e+00     1.9429129073e-02     0.0000000000e+00
    8.400000     0.0000000000e+00     1.6881697636e-02     0.0000000000e+00
    8.450000    -0.0000000000e+00     1.9407035898e-02     0.0000000000e+00
    8.500000    -0.0000000000e+00     2.4139197189e-02     0.0000000000e+00
    8.550000    -0.0000000000e+00     2.2606079996e-02     0.0000000000e+00
    8.600000    -0.0000000000e+00     1.8648099211e-02     0.0000000000e+00
    8.650000    -0.0000000000e+00     2.2223534991e-02     0.0000000000e+00
    8.700000    -0.0000000000e+00     2.9210840303e-02     0.0000000000e+00
    8.750000    -0.0000000000e+00     3.0510933688e-02     0.0000000000e+00
    8.800000    -0.0000000000e+00     2.6084447293e-02     0.0000000000e+00
    8.850000    -0.0000000000e+00     2.1638141370e-02     0.0000000000e+00
    8.900000     0.0000000000e+00     1.7477749043e-02     0.0000000000e+00
    8.950000     0.0000000000e+00     1.3973420045e-02     0.0000000000e+00
    9.000000     0.0000000000e+00     1.3877129342e-02     0.0000000000e+00
    9.050000     0.0000000000e+00     1.4200739971e-02     0.0000000000e+00
    9.100000     0.0000000000e+00     8.9763084071e-03     0.0000000000e+00
    9.150000    -0.0000000000e+00     5.1320728872e-03    -0.0000000000e+00
    9.200000    -0.0000000000e+00     1.1843966036e-02     0.0000000000e+00
    9.250000    -0.0000000000e+00     2.1386188921e-02     0.0000000000e+00
    9.300000    -0.0000000000e+00     2.5408430988e-02     0.0000000000e+00
    9.350000     0.0000000000e+00     2.2219115511e-02    -0.0000000000e+00
    9.400000    -0.0000000000e+00     1.6258078791e-02    -0.0000000000e+00
    9.450000    -0.0000000000e+00     1.1199150039e-02     0.0000000000e+00
    9.500000    -0.0000000000e+00     6.5859022949e-03     0.0000000000e+00
    9.550000     0.0000000000e+00     4.1693082917e-03     0.0000000000e+00
    9.600000     0.0000000000e+00     7.4846009912e-03     0.0000000000e+00
    9.650000     0.0000000000e+00     1.2687808893e-02     0.0000000000e+00
    9.700000     0.0000000000e+00     1.3350756410e-02     0.0000000000e+00
    9.750000     0.0000000000e+00     1.0727501135e-02     0.0000000000e+00
    9.800000     0.0000000000e+00     9.7501963169e-03     0.0000000000e+00
    9.850000     0.0000000000e+00     1.1462744477e-02     0.0000000000e+00
    9.900000     0.0000000000e+00     1.0491481501e-02     0.0000000000e+00
    9.950000     0.0000000000e+00     9.1640545212e-03     0.0000000000e+00
   10.000000     0.0000000000e+00     1.2075723410e-02     0.0000000000e+00
   10.050000    -0.0000000000e+00     1.6647885993e-02     0.0000000000e+00
   10.100000    -0.0000000000e+00     1.7591382105e-02     0.0000000000e+00
   10.150000    -0.0000000000e+00     1.5765960924e-02     0.0000000000e+00
   10.200000    -0.0000000000e+00     1.1972944222e-02     0.0000000000e+00
   10.250000    -0.0000000000e+00     6.9838412185e-03     0.0000000000e+00
   10.300000    -0.0000000000e+00     5.1568190281e-03     0.0000000000e+00
   10.350000    -0.0000000000e+00     6.9348312660e-03    -0.0000000000e+00
   10.400000    -0.0000000000e+00     8.9856391360e-03     0.0000000000e+00
   10.450000     0.0000000000e+00     9.2758515109e-03     0.0000000000e+00
   10.500000     0.0000000000e+00     9.3400777878e-03     0.0000000000e+00
   10.550000    -0.0000000000e+00     8.8343560346e-03     0.0000000000e+00
   10.600000    -0.0000000000e+00     8.1423463253e-03     0.0000000000e+00
   10.650000    -0.0000000000e+00     8.3715421612e-03     0.0000000000e+00
   10.700000    -0.0000000000e+00     1.1019954206e-02    -0.0000000000e+00
   10.750000    -0.0000000000e+00     1.4105746180e-02     0.0000000000e+00
   10.800000    -0.0000000000e+00     1.3975777406e-02     0.0000000000e+00
   10.850000    -0.0000000000e+00     1.1996101788e-02     0.0000000000e+00
   10.900000     0.0000000000e+00     1.2042263160e-02     0.0000000000e+00
   10.950000    -0.0000000000e+00     1.4410444204e-02     0.0000000000e+00
   11.000000    -0.0000000000e+00     1.5330885131e-02     0.0000000000e+00
   11.050000    -0.0000000000e+00     1.2513128607e-02     0.0000000000e+00
   11.100000    -0.0000000000e+00     7.4214274958e-03     0.0000000000e+00
   11.150000    -0.0000000000e+00     5.5862777312e-03     0.0000000000e+00
   11.200000    -0.0000000000e+00     6.3643483148e-03     0.0000000000e+00
   11.250000    -0.0000000000e+00     8.3462503918e-03    -0.0000000000e+00
   11.300000    -0.0000000000e+00     1.2428172868e-02    -0.0000000000e+00
   11.350000    -0.0000000000e+00     1.6984010531e-02     0.0000000000e+00
   11.400000    -0.0000000000e+00     1.9305848479e-02     0.0000000000e+00
   11.450000    -0.0000000000e+00     1.8570962958e-02     0.0000000000e+00
   11.500000    -0.0000000000e+00     1.5782940331e-02     0.0000000000e+00
   11.550000    -0.0000000000e+00     1.3188567111e-02     0.0000000000e+00
   11.600000    -0.0000000000e+00     1.4433067359e-02    -0.0000000000e+00
   11.650000    -0.0000000000e+00     1.7118370997e-02    -0.0000000000e+00
   11.700000     0.0000000000e+00     1.7523579603e-02     0.0000000000e+00
   11.750000    -0.0000000000e+00     1.6119587115e-02     0.0000000000e+00
   11.800000    -0.0000000000e+00     1.4487405454e-02     0.0000000000e+00
   11.850000     0.0000000000e+00     1.1701986158e-02     0.0000000000e+00
   11.900000     0.0000000000e+00     9.1708565743e-03     0.0000000000e+00
   11.950000     0.0000000000e+00     8.4291937985e-03     0.0000000000e+00
   12.000000     0.0000000000e+00     8.5122630357e-03     0.0000000000e+00
   12.050000     0.0000000000e+00     9.3283647456e-03     0.0000000000e+00
   12.100000     0.0000000000e+00     1.0347808987e-02     0.0000000000e+00
   12.150000     0.0000000000e+00     1.1453330873e-02    -0.0000000000e+00
   12.200000     0.0000000000e+00     1.2693416111e-02     0.0000000000e+00
   12.250000     0.0000000000e+00     1.7180342886e-02     0.0000000000e+00
   12.300000     0.0000000000e+00     2.4175783351e-02     0.0000000000e+00
   12.350000     0.0000000000e+00     2.8725798769e-02     0.0000000000e+00
   12.400000    -0.0000000000e+00     2.7869933258e-02     0.0000000000e+00
   12.450000    -0.0000000000e+00     2.4023730712e-02     0.0000000000e+00
   12.500000     0.0000000000e+00     1.9653047970e-02     0.0000000000e+00
   12.550000     0.0000000000e+00     1.5197057611e-02     0.0000000000e+00
   12.600000     0.0000000000e+00     1.1651139993e-02     0.0000000000e+00
   12.650000     0.0000000000e+00     9.0880629840e-03     0.0000000000e+00
   12.700000     0.0000000000e+00     8.5914969010e-03     0.0000000000e+00
   12.750000    -0.0000000000e+00     1.0024464646e-02     0.0000000000e+00
   12.800000     0.0000000000e+00     1.3125106764e-02    -0.0000000000e+00
   12.850000     0.0000000000e+00     1.5655024972e-02    -0.0000000000e+00
   12.900000     0.0000000000e+00     1.6555582019e-02     0.0000000000e+00
   12.950000     0.0000000000e+00     1.5534733816e-02     0.0000000000e+00
   13.000000     0.0000000000e+00     1.4081088537e-02     0.0000000000e+00
   13.050000    -0.0000000000e+00     1.3613099880e-02     0.0000000000e+00
   13.100000    -0.0000000000e+00     1.3214629581e-02     0.0000000000e+00
   13.150000     0.0000000000e+00     1.2817421090e-02     0.0000000000e+00
   13.200000     0.0000000000e+00     1.2234442527e-02     0.0000000000e+00
   13.250000     0.0000000000e+00     1.1900407758e-02     0.0000000000e+00
   13.300000    -0.0000000000e+00     1.1434549414e-02     0.0000000000e+00
   13.350000    -0.0000000000e+00     1.1646151645e-02     0.0000000000e+00
   13.400000    -0.0000000000e+00     1.2171413887e-02     0.0000000000e+00
   13.450000    -0.0000000000e+00     1.2447141018e-02     0.0000000000e+00
   13.500000     0.0000000000e+00     1.2208014706e-02     0.0000000000e+00
   13.550000    -0.0000000000e+00     1.2411076722e-02     0.0000000000e+00
   13.600000    -0.0000000000e+00     1.2463621423e-02     0.0000000000e+00
   13.650000    -0.0000000000e+00     1.1921542811e-02     0.0000000000e+00
   13.700000    -0.0000000000e+00     1.2022244921e-02     0.0000000000e+00
   13.750000    -0.0000000000e+00     1.2467415131e-02     0.0000000000e+00
   13.800000    -0.0000000000e+00     1.2973646892e-02     0.0000000000e+00
   13.850000     0.0000000000e+00     1.4104018216e-02     0.0000000000e+00
   13.900000     0.0000000000e+00     1.8026092548e-02     0.0000000000e+00
   13.950000     0.0000000000e+00     2.3438235489e-02     0.0000000000e+00
   14.000000    -0.0000000000e+00     2.5948372292e-02     0.0000000000e+00
   14.050000    -0.0000000000e+00     2.2594472931e-02    -0.0000000000e+00
   14.100000    -0.0000000000e+00     1.6584738950e-02    -0.0000000000e+00
   14.150000    -0.0000000000e+00     1.2128718965e-02     0.0000000000e+00
   14.200000    -0.0000000000e+00     1.0246771934e-02     0.0000000000e+00
   14.250000    -0.0000000000e+00     1.0106411121e-02     0.0000000000e+00
   14.300000    -0.0000000000e+00     1.0669906561e-02     0.0000000000e+00
   14.350000    -0.0000000000e+00     1.1983001843e-02     0.0000000000e+00
   14.400000    -0.0000000000e+00     1.3589311796e-02     0.0000000000e+00
   14.450000     0.0000000000e+00     1.5094581011e-02     0.0000000000e+00
   14.500000     0.0000000000e+00     1.6134820341e-02     0.0000000000e+00
   14.550000     0.0000000000e+00     1.9169146787e-02     0.0000000000e+00
   14.600000     0.0000000000e+00     2.1696904442e-02    -0.0000000000e+00
   14.650000     0.0000000000e+00     2.0562978972e-02     0.0000000000e+00
   14.700000     0.0000000000e+00     1.7311687998e-02     0.0000000000e+00
   14.750000     0.0000000000e+00     1.3975741161e-02     0.0000000000e+00
   14.800000     0.0000000000e+00     1.1053494952e-02     0.0000000000e+00
   14.850000     0.0000000000e+00     8.8778110873e-03     0.0000000000e+00
   14.900000    -0.0000000000e+00     9.0610490734e-03     0.0000000000e+00
   14.950000    -0.0000000000e+00     1.0664153381e-02     0.0000000000e+00
   15.000000     0.0000000000e+00     1.3999601021e-02     0.0000000000e+00
   15.050000     0.0000000000e+00     1.7983176726e-02     0.0000000000e+00
   15.100000     0.0000000000e+00     2.0085710542e-02     0.0000000000e+00
   15.150000     0.0000000000e+00     1.9764017714e-02     0.0000000000e+00
   15.200000     0.0000000000e+00     1.8282507850e-02     0.0000000000e+00
   15.250000    -0.0000000000e+00     1.5483118366e-02     0.0000000000e+00
   15.300000    -0.0000000000e+00     1.2213364911e-02     0.0000000000e+00
   15.350000    -0.0000000000e+00     1.0257084753e-02     0.0000000000e+00
   15.400000     0.0000000000e+00     1.0565935927e-02     0.0000000000e+00
   15.450000     0.0000000000e+00     1.2943045284e-02     0.0000000000e+00
   15.500000    -0.0000000000e+00     1.5015825842e-02     0.0000000000e+00
   15.550000    -0.0000000000e+00     1.5768456285e-02     0.0000000000e+00
   15.600000    -0.0000000000e+00     1.5596723615e-02     0.0000000000e+00
   15.650000     0.0000000000e+00     1.5383415126e-02     0.0000000000e+00
   15.700000     0.0000000000e+00     1.4961681137e-02    -0.0000000000e+00
   15.750000     0.0000000000e+00     1.4941030281e-02    -0.0000000000e+00
   15.800000     0.0000000000e+00     1.3569608415e-02     0.0000000000e+00
   15.850000     0.0000000000e+00     1.1369134104e-02     0.0000000000e+00
   15.900000    -0.0000000000e+00     1.0989324240e-02     0.0000000000e+00
   15.950000    -0.0000000000e+00     1.2738229244e-02     0.0000000000e+00
   16.000000     0.0000000000e+00     1.6040856154e-02     0.0000000000e+00
   16.050000     0.0000000000e+00     1.8547048768e-02     0.0000000000e+00
   16.100000     0.0000000000e+00     1.9143304582e-02     0.0000000000e+00
   16.150000     0.0000000000e+00     1.8474915631e-02     0.0000000000e+00
   16.200000     0.0000000000e+00     1.7750657714e-02    -0.0000000000e+00
   16.250000     0.0000000000e+00     1.6791435887e-02     0.0000000000e+00
   16.300000     0.0000000000e+00     1.6940006838e-02     0.0000000000e+00
   16.350000     0.0000000000e+00     1.7163998796e-02     0.0000000000e+00
   16.400000     0.0000000000e+00     1.6101198413e-02     0.0000000000e+00
   16.450000     0.0000000000e+00     1.5652332422e-02     0.0000000000e+00
   16.500000     0.0000000000e+00     1.5534744086e-02     0.0000000000e+00
   16.550000    -0.0000000000e+00     1.4633487635e-02     0.0000000000e+00
   16.600000    -0.0000000000e+00     1.4143833050e-02     0.0000000000e+00
   16.650000     0.0000000000e+00     1.5276398611e-02     0.0000000000e+00
   16.700000     0.0000000000e+00     1.6367695245e-02     0.0000000000e+00
   16.750000     0.0000000000e+00     1.6871208057e-02     0.0000000000e+00
   16.800000     0.0000000000e+00     1.6912775494e-02     0.0000000000e+00
   16.850000     0.0000000000e+00     1.6707768605e-02     0.0000000000e+00
   16.900000     0.0000000000e+00     1.6464896506e-02     0.0000000000e+00
   16.950000     0.0000000000e+00     1.8807716678e-02    -0.0000000000e+00
   17.000000    -0.0000000000e+00     2.1308021099e-02    -0.0000000000e+00
   17.050000    -0.0000000000e+00     1.9404705303e-02     0.0000000000e+00
   17.100000    -0.0000000000e+00     1.6501243820e-02     0.0000000000e+00
   17.150000    -0.0000000000e+00     1.6390918181e-02     0.0000000000e+00
   17.200000    -0.0000000000e+00     1.8243730278e-02    -0.0000000000e+00
   17.250000    -0.0000000000e+00     1.9257917348e-02    -0.0000000000e+00
   17.300000     0.0000000000e+00     1.9181013327e-02    -0.0000000000e+00
   17.350000     0.0000000000e+00     1.8892753870e-02     0.0000000000e+00
   17.400000     0.0000000000e+00     1.8918164273e-02     0.0000000000e+00
   17.450000     0.0000000000e+00     1.6960233189e-02     0.0000000000e+00
   17.500000     0.0000000000e+00     1.3358626795e-02     0.0000000000e+00
   17.550000    -0.0000000000e+00     1.0348707471e-02     0.0000000000e+00
   17.600000    -0.0000000000e+00     9.6102166596e-03     0.0000000000e+00
   17.650000    -0.0000000000e+00     1.0614345640e-02     0.0000000000e+00
   17.700000    -0.0000000000e+00     1.1493331962e-02     0.0000000000e+00
   17.750000    -0.0000000000e+00     1.3502028365e-02     0.0000000000e+00
   17.800000    -0.0000000000e+00     1.5665497590e-02     0.0000000000e+00
   17.850000     0.0000000000e+00     1.6378592458e-02     0.0000000000e+00
   17.900000    -0.0000000000e+00     1.5377108498e-02     0.0000000000e+00
   17.950000    -0.0000000000e+00     1.4296041224e-02     0.0000000000e+00
   18.000000    -0.0000000000e+00     1.3972159971e-02     0.0000000000e+00
   18.050000    -0.0000000000e+00     1.4666949207e-02     0.0000000000e+00
   18.100000    -0.0000000000e+00     1.3730445087e-02     0.0000000000e+00
   18.150000    -0.0000000000e+00     1.0852386397e-02     0.0000000000e+00
   18.200000    -0.0000000000e+00     9.8507655619e-03     0.0000000000e+00
   18.250000    -0.0000000000e+00     1.0966454288e-02     0.0000000000e+00
   18.300000    -0.0000000000e+00     1.2182885339e-02     0.0000000000e+00
   18.350000    -0.0000000000e+00     1.2387985882e-02    -0.0000000000e+00
   18.400000    -0.0000000000e+00     1.1869736229e-02     0.0000000000e+00
   18.450000    -0.0000000000e+00     1.0775852983e-02     0.0000000000e+00
