# Kick = [    0.000000000000e+00,     0.000000000000e+00,     1.000000000000e-05]
#            time            norm                    dmx                    dmy                    dmz
         24.80482401      -7.77156117e-16     6.411483531892e-03     1.371099159190e-03     2.411714843126e-03
         26.04506521       1.22124533e-15     6.410897843629e-03     1.371211648843e-03     2.341697685845e-03
         27.28530641      -1.11022302e-15     6.410654736289e-03     1.371269306087e-03     2.269373165605e-03
         28.52554761      -1.49880108e-15     6.410792107609e-03     1.371265213892e-03     2.195902534725e-03
         29.76578881       3.88578059e-15     6.411348132824e-03     1.371188531106e-03     2.122361922240e-03
         31.00603001      -3.33066907e-15     6.412338126303e-03     1.371035606711e-03     2.049851216670e-03
         32.24627121       2.38697950e-15     6.413771578188e-03     1.370810126017e-03     1.979296073054e-03
         33.48651241       2.44249065e-15     6.415636148169e-03     1.370512656814e-03     1.911560292230e-03
         34.72675361       1.55431223e-15     6.417912007144e-03     1.370141245276e-03     1.847417417842e-03
         35.96699481      -2.05391260e-15     6.420579306281e-03     1.369698483682e-03     1.787623304379e-03
         37.20723601       4.94049246e-15     6.423632718661e-03     1.369190276847e-03     1.732872282258e-03
         38.44747721      -5.55111512e-16     6.427044595474e-03     1.368618792130e-03     1.683884505244e-03
         39.68771841      -1.22124533e-15     6.430774918330e-03     1.367985868336e-03     1.641180163913e-03
         40.92795961      -3.10862447e-15     6.434728444926e-03     1.367308510980e-03     1.605071220741e-03
         42.16820081       8.32667268e-16     6.438835941916e-03     1.366595759240e-03     1.575781983073e-03
         43.40844201       1.60982339e-15     6.443036978629e-03     1.365855636655e-03     1.553616518521e-03
         44.64868321      -5.10702591e-15     6.447291016871e-03     1.365096387175e-03     1.538751610665e-03
         45.88892441      -4.99600361e-16     6.451581466122e-03     1.364334189809e-03     1.531168385403e-03
         47.12916561       1.72084569e-15     6.455891539391e-03     1.363586320709e-03     1.530849476508e-03
         48.36940681      -4.99600361e-16     6.460167088132e-03     1.362865532466e-03     1.537762038176e-03
         49.60964801       3.10862447e-15     6.464338200425e-03     1.362152811685e-03     1.551767780263e-03
         50.84988921      -2.27595720e-15     6.468331649728e-03     1.361417878984e-03     1.572622273386e-03
         52.09013041      -3.21964677e-15     6.472061068147e-03     1.360705213864e-03     1.599911664613e-03
         53.33037161       1.44328993e-15     6.475451519711e-03     1.360119266160e-03     1.633059161932e-03
         54.57061281       1.49880108e-15     6.478460945177e-03     1.359675881858e-03     1.671572839147e-03
         55.81085401      -1.88737914e-15     6.481046653061e-03     1.359280560045e-03     1.715078516021e-03
         57.05109521       2.27595720e-15     6.483141421416e-03     1.358887658872e-03     1.763062434261e-03
         58.29133642       1.38777878e-15     6.484695348169e-03     1.358579041053e-03     1.814722005896e-03
         59.53157762       1.33226763e-15     6.485655719645e-03     1.358424465069e-03     1.869237450896e-03
         60.77181882       2.27595720e-15     6.485990977122e-03     1.358414072287e-03     1.925911376885e-03
         62.01206002      -2.49800181e-15     6.485663446780e-03     1.358548822692e-03     1.984070666325e-03
         63.25230122       9.43689571e-16     6.484700105631e-03     1.358857297710e-03     2.042911233577e-03
         64.49254242       2.88657986e-15     6.483139932493e-03     1.359300497345e-03     2.101641766183e-03
         65.73278362       1.66533454e-16     6.480976349335e-03     1.359818353720e-03     2.159479432841e-03
         66.97302482      -2.16493490e-15     6.478138115101e-03     1.360420832716e-03     2.215588516368e-03
         68.21326602       1.49880108e-15     6.474576775112e-03     1.361142657693e-03     2.269245555810e-03
         69.45350722       7.21644966e-16     6.470299489374e-03     1.361981131028e-03     2.319899241021e-03
         70.69374842       2.77555756e-16     6.465350295748e-03     1.362916295115e-03     2.366898761265e-03
         71.93398962       2.49800181e-15     6.459817439687e-03     1.363931821334e-03     2.409401087750e-03
         73.17423082       4.32986980e-15     6.453791206228e-03     1.364993826385e-03     2.446654989715e-03
         74.41447202      -4.82947016e-15     6.447351198695e-03     1.366071739046e-03     2.478174012827e-03
         75.65471322       1.33226763e-15     6.440618256592e-03     1.367156998032e-03     2.503574623756e-03
         76.89495442      -1.11022302e-16     6.433684593008e-03     1.368247120942e-03     2.522537735684e-03
         78.13519562       1.33226763e-15     6.426628303281e-03     1.369322711295e-03     2.534808011264e-03
         79.37543682      -9.99200722e-16     6.419562870636e-03     1.370371658119e-03     2.540155386997e-03
         80.61567802      -2.38697950e-15     6.412616774881e-03     1.371389888787e-03     2.538400637151e-03
         81.85591922       8.88178420e-16     6.405876439791e-03     1.372352700894e-03     2.529561659058e-03
         83.09616042       2.55351296e-15     6.399408990159e-03     1.373227964685e-03     2.513846294224e-03
         84.33640162      -1.11022302e-16     6.393283728688e-03     1.374007752835e-03     2.491510387243e-03
         85.57664282       2.55351296e-15     6.387578123396e-03     1.374687465624e-03     2.462817227929e-03
         86.81688402      -1.16573418e-15     6.382383889724e-03     1.375268075742e-03     2.428115877787e-03
         88.05712522      -1.60982339e-15     6.377794474620e-03     1.375771291951e-03     2.387887553652e-03
         89.29736642      -2.05391260e-15     6.373878116818e-03     1.376210103823e-03     2.342796424402e-03
         90.53760762      -3.33066907e-15     6.370673675208e-03     1.376590439323e-03     2.293571721090e-03
         91.77784882       1.99840144e-15     6.368210640590e-03     1.376935828798e-03     2.240871576003e-03
         93.01809002       2.99760217e-15     6.366533276751e-03     1.377244309221e-03     2.185352661989e-03
         94.25833122      -5.55111512e-16     6.365696936971e-03     1.377482910833e-03     2.127797868798e-03
         95.49857243       2.99760217e-15     6.365751427616e-03     1.377632504230e-03     2.069096042284e-03
         96.73881363       2.83106871e-15     6.366737532305e-03     1.377682160905e-03     2.010031526563e-03
         97.97905483       2.49800181e-15     6.368663751282e-03     1.377605203526e-03     1.951346110136e-03
         99.21929603       2.16493490e-15     6.371499096137e-03     1.377391496268e-03     1.893887146702e-03
        100.45953723       1.05471187e-15     6.375237068806e-03     1.377038488025e-03     1.838499896936e-03
        101.69977843      -8.88178420e-16     6.379846434630e-03     1.376525112789e-03     1.785994892042e-03
        102.94001963      -9.43689571e-16     6.385313848806e-03     1.375847595867e-03     1.737105849866e-03
        104.18026083      -1.22124533e-15     6.391619260237e-03     1.375038988501e-03     1.692414555398e-03
        105.42050203       1.94289029e-15     6.398628367686e-03     1.374116759813e-03     1.652750931830e-03
        106.66074323       9.99200722e-16     6.406164665012e-03     1.373026695820e-03     1.618850709454e-03
        107.90098443      -2.55351296e-15     6.414096315011e-03     1.371723594565e-03     1.591266302958e-03
        109.14122563       3.38618023e-15     6.422311815179e-03     1.370265472419e-03     1.570526333088e-03
        110.38146683      -2.99760217e-15     6.430675565179e-03     1.368816439246e-03     1.557028418812e-03
        111.62170803      -2.27595720e-15     6.439074109329e-03     1.367441559465e-03     1.551029281330e-03
        112.86194923      -1.83186799e-15     6.447348114619e-03     1.366141722579e-03     1.552854586684e-03
        114.10219043       3.27515792e-15     6.455342938381e-03     1.364892921787e-03     1.562600956404e-03
        115.34243163       2.66453526e-15     6.462975985759e-03     1.363678478331e-03     1.580182169356e-03
        116.58267283      -1.77635684e-15     6.470232440890e-03     1.362493941585e-03     1.605533405002e-03
        117.82291403      -9.43689571e-16     6.477008053100e-03     1.361396156918e-03     1.638400467350e-03
        119.06315523      -5.55111512e-16     6.483178209496e-03     1.360440995038e-03     1.678236758922e-03
        120.30339643      -4.60742555e-15     6.488699328372e-03     1.359649572883e-03     1.724456694756e-03
        121.54363763       5.10702591e-15     6.493589093079e-03     1.359016516734e-03     1.776456725850e-03
        122.78387883      -1.60982339e-15     6.497857983412e-03     1.358512578483e-03     1.833428421286e-03
        124.02412003       3.21964677e-15     6.501450198996e-03     1.358108400495e-03     1.894463175603e-03
        125.26436123       1.22124533e-15     6.504284037183e-03     1.357777648153e-03     1.958639477349e-03
        126.50460243       1.44328993e-15     6.506298384599e-03     1.357467879755e-03     2.024962762187e-03
        127.74484363       1.22124533e-15     6.507483148251e-03     1.357140829734e-03     2.092291232106e-03
        128.98508483       1.55431223e-15     6.507854747097e-03     1.356833827693e-03     2.159443609754e-03
        130.22532603      -1.88737914e-15     6.507384865849e-03     1.356596978393e-03     2.225351962691e-03
        131.46556723       7.77156117e-16     6.506042191248e-03     1.356443712973e-03     2.289022822705e-03
        132.70580843       3.33066907e-16     6.503874262165e-03     1.356378893966e-03     2.349391344117e-03
        133.94604964       2.66453526e-15     6.500993241415e-03     1.356398260198e-03     2.405370978845e-03
        135.18629084      -3.27515792e-15     6.497462783914e-03     1.356502315467e-03     2.455978299221e-03
        136.42653204      -1.11022302e-16     6.493268924737e-03     1.356719436998e-03     2.500354490923e-03
        137.66677324      -5.05151476e-15     6.488389717823e-03     1.357059593481e-03     2.537816414156e-03
        138.90701444       1.66533454e-15     6.482860165072e-03     1.357532703334e-03     2.567687833016e-03
        140.14725564      -1.60982339e-15     6.476694750988e-03     1.358158066395e-03     2.589404445065e-03
        141.38749684       9.99200722e-16     6.469969636601e-03     1.358951428944e-03     2.602740941853e-03
        142.62773804      -4.44089210e-16     6.462810780910e-03     1.359917187264e-03     2.607457323277e-03
        143.86797924       6.32827124e-15     6.455290700035e-03     1.361057139711e-03     2.603402179524e-03
        145.10822044      -2.44249065e-15     6.447463404815e-03     1.362378158284e-03     2.590664753699e-03
        146.34846164      -2.60902411e-15     6.439418642747e-03     1.363859770407e-03     2.569629621021e-03
        147.58870284       2.22044605e-16     6.431231981340e-03     1.365471944663e-03     2.540710124727e-03
        148.82894404       1.11022302e-16     6.422957022458e-03     1.367219189609e-03     2.504374336343e-03
        150.06918524       1.88737914e-15     6.414707196420e-03     1.369103425287e-03     2.461261112792e-03
        151.30942644      -3.44169138e-15     6.406607003157e-03     1.371061322784e-03     2.412109027503e-03
        152.54966764      -7.77156117e-16     6.398756215354e-03     1.373004021088e-03     2.357697688433e-03
        153.78990884      -3.44169138e-15     6.391233282525e-03     1.374878662256e-03     2.298955276283e-03
        155.03015004       8.88178420e-16     6.384117884794e-03     1.376650164758e-03     2.236873385948e-03
        156.27039124       9.99200722e-16     6.377496982802e-03     1.378242125556e-03     2.172476130207e-03
        157.51063244       5.55111512e-16     6.371497007420e-03     1.379570411519e-03     2.106797424416e-03
        158.75087364       3.16413562e-15     6.366246550716e-03     1.380582088713e-03     2.040853119089e-03
        159.99111484      -3.88578059e-15     6.361813536845e-03     1.381249261200e-03     1.975650646996e-03
        161.23135604       3.10862447e-15     6.358256148316e-03     1.381582189032e-03     1.912189595407e-03
        162.47159724      -1.44328993e-15     6.355670005975e-03     1.381605867108e-03     1.851430684226e-03
        163.71183844      -4.44089210e-16     6.354154971946e-03     1.381350694647e-03     1.794288712006e-03
        164.95207964      -2.16493490e-15     6.353801463330e-03     1.380878903593e-03     1.741595647641e-03
        166.19232084      -1.94289029e-15     6.354652332577e-03     1.380231419489e-03     1.693979866689e-03
        167.43256204      -4.44089210e-16     6.356748133719e-03     1.379384667166e-03     1.652050036864e-03
        168.67280324       1.83186799e-15     6.360127902127e-03     1.378343463745e-03     1.616505123190e-03
        169.91304444       2.55351296e-15     6.364771552372e-03     1.377167724966e-03     1.587795251670e-03
        171.15328564      -2.38697950e-15     6.370541988352e-03     1.375918751819e-03     1.566102867976e-03
        172.39352685       6.32827124e-15     6.377292683123e-03     1.374635019342e-03     1.551594363802e-03
        173.63376805       1.16573418e-15     6.384904743777e-03     1.373362246882e-03     1.544477497809e-03
        174.87400925       6.66133815e-16     6.393254595736e-03     1.372127810331e-03     1.544800175482e-03
        176.11425045      -2.72004641e-15     6.402242737087e-03     1.370895305362e-03     1.552471243315e-03
        177.35449165      -7.21644966e-16     6.411810164201e-03     1.369608020047e-03     1.567310937595e-03
        178.59473285       1.44328993e-15     6.421842249379e-03     1.368280222325e-03     1.589003868343e-03
        179.83497405       3.88578059e-16     6.432126391124e-03     1.366982114622e-03     1.617153178966e-03
        181.07521525       6.66133815e-16     6.442461051730e-03     1.365747861472e-03     1.651388535198e-03
        182.31545645      -2.22044605e-16     6.452724536080e-03     1.364546332411e-03     1.691214189465e-03
        183.55569765       3.49720253e-15     6.462792302710e-03     1.363327037827e-03     1.735943695657e-03
        184.79593885       5.77315973e-15     6.472494411099e-03     1.362084799341e-03     1.784926899367e-03
        186.03618005       1.11022302e-16     6.481621708391e-03     1.360870778461e-03     1.837581203866e-03
        187.27642125      -1.66533454e-16     6.489980848622e-03     1.359760242185e-03     1.893220012699e-03
        188.51666245      -3.10862447e-15     6.497433842458e-03     1.358805344925e-03     1.951019698692e-03
        189.75690365      -2.55351296e-15     6.503890667373e-03     1.358014899411e-03     2.010122197149e-03
        190.99714485       4.94049246e-15     6.509249741317e-03     1.357358578584e-03     2.069751924772e-03
        192.23738605       1.66533454e-16     6.513415226406e-03     1.356871587754e-03     2.129001322499e-03
        193.47762725      -6.66133815e-16     6.516350465047e-03     1.356620584209e-03     2.186951712554e-03
        194.71786845      -4.38538095e-15     6.518030835986e-03     1.356561382792e-03     2.242868102705e-03
        195.95810965      -9.43689571e-16     6.518455977936e-03     1.356623868645e-03     2.296057577434e-03
        197.19835085       7.77156117e-16     6.517656306052e-03     1.356826174105e-03     2.345732243700e-03
        198.43859205       1.72084569e-15     6.515670628183e-03     1.357223795614e-03     2.391045737031e-03
        199.67883325       1.72084569e-15     6.512510591341e-03     1.357818025060e-03     2.431423255691e-03
        200.91907445      -2.83106871e-15     6.508236680194e-03     1.358553317299e-03     2.466381724599e-03
        202.15931565       2.22044605e-15     6.502963600806e-03     1.359378179753e-03     2.495478172261e-03
        203.39955685       8.88178420e-16     6.496835132189e-03     1.360266607257e-03     2.518285113979e-03
        204.63979805       2.33146835e-15     6.489976722619e-03     1.361216504648e-03     2.534473340372e-03
        205.88003925       7.77156117e-16     6.482458143163e-03     1.362236480309e-03     2.543850744374e-03
        207.12028045      -2.33146835e-15     6.474315714042e-03     1.363297139044e-03     2.546359561292e-03
        208.36052165      -1.11022302e-16     6.465625711575e-03     1.364332058932e-03     2.542054684053e-03
        209.60076286      -2.27595720e-15     6.456498320592e-03     1.365314881207e-03     2.531003358683e-03
        210.84100406      -4.44089210e-15     6.447048432554e-03     1.366267035420e-03     2.513295551273e-03
        212.08124526      -1.88737914e-15     6.437385547855e-03     1.367191836243e-03     2.489160686848e-03
        213.32148646       2.10942375e-15     6.427632691382e-03     1.368047413957e-03     2.459035156178e-03
        214.56172766       4.71844785e-15     6.417922644095e-03     1.368815162252e-03     2.423489092159e-03
        215.80196886      -2.60902411e-15     6.408404537412e-03     1.369528934474e-03     2.383092195865e-03
        217.04221006      -1.44328993e-15     6.399235101684e-03     1.370219257240e-03     2.338355276663e-03
        218.28245126      -2.27595720e-15     6.390551024401e-03     1.370888700846e-03     2.289903902026e-03
        219.52269246       2.22044605e-16     6.382487490768e-03     1.371533283239e-03     2.238522744527e-03
        220.76293366       2.66453526e-15     6.375198896556e-03     1.372157343237e-03     2.184905028624e-03
        222.00317486       1.88737914e-15     6.368818640189e-03     1.372764963103e-03     2.129611091195e-03
        223.24341606       1.11022302e-16     6.363387235453e-03     1.373329103206e-03     2.073390469755e-03
        224.48365726       2.22044605e-16     6.358955439941e-03     1.373838094342e-03     2.017172759270e-03
        225.72389846      -7.77156117e-16     6.355571390397e-03     1.374302760256e-03     1.961730554484e-03
        226.96413966      -7.77156117e-16     6.353287011438e-03     1.374724112660e-03     1.907827764581e-03
        228.20438086      -6.66133815e-16     6.352118243603e-03     1.375084901023e-03     1.856172581240e-03
        229.44462206       2.94209102e-15     6.352147275280e-03     1.375393105604e-03     1.807489035304e-03
        230.68486326       4.44089210e-16     6.353449357480e-03     1.375640371133e-03     1.762591258736e-03
        231.92510446       2.88657986e-15     6.355955558231e-03     1.375819369859e-03     1.722143856473e-03
        233.16534566      -5.55111512e-17     6.359677502781e-03     1.375873291385e-03     1.686793408524e-03
        234.40558686       3.77475828e-15     6.364659129797e-03     1.375793515120e-03     1.657089771058e-03
        235.64582806      -2.44249065e-15     6.370908127158e-03     1.375610615375e-03     1.633364712577e-03
        236.88606926       4.99600361e-16     6.378404131494e-03     1.375328677168e-03     1.615831903838e-03
        238.12631046       2.10942375e-15     6.387093320155e-03     1.374921375465e-03     1.604768482286e-03
        239.36655166       5.66213743e-15     6.396855078753e-03     1.374376991713e-03     1.600416173773e-03
        240.60679286       2.05391260e-15     6.407553846689e-03     1.373688131753e-03     1.602860570324e-03
        241.84703406       3.44169138e-15     6.419028567304e-03     1.372831898957e-03     1.612072039148e-03
        243.08727526      -6.10622664e-16     6.431078262747e-03     1.371807670017e-03     1.627943910403e-03
        244.32751646      -2.22044605e-16     6.443423650692e-03     1.370660666248e-03     1.650286173533e-03
        245.56775766      -9.99200722e-16     6.455839713722e-03     1.369398860440e-03     1.678824716997e-03
        246.80799886      -3.33066907e-15     6.468121986597e-03     1.367987867303e-03     1.713188389932e-03
        248.04824007       1.33226763e-15     6.480024210235e-03     1.366446126557e-03     1.752897920893e-03
        249.28848127      -1.49880108e-15     6.491278319523e-03     1.364832432200e-03     1.797347697789e-03
        250.52872247       5.99520433e-15     6.501657655793e-03     1.363188842072e-03     1.845810995716e-03
        251.76896367      -2.44249065e-15     6.510985540105e-03     1.361529547937e-03     1.897582762918e-03
        253.00920487       4.82947016e-15     6.519093474202e-03     1.359864632756e-03     1.952068629478e-03
        254.24944607      -6.10622664e-16     6.525798111014e-03     1.358235138301e-03     2.008433520087e-03
        255.48968727      -5.55111512e-16     6.530966106839e-03     1.356738343015e-03     2.065779834240e-03
        256.72992847      -2.10942375e-15     6.534453046092e-03     1.355499323481e-03     2.123127395652e-03
        257.97016967       1.27675648e-15     6.536168471630e-03     1.354484474389e-03     2.179541975499e-03
        259.21041087      -9.99200722e-16     6.536096569041e-03     1.353620644075e-03     2.234108466640e-03
        260.45065207       2.72004641e-15     6.534253008597e-03     1.352950829091e-03     2.285931046133e-03
        261.69089327      -2.99760217e-15     6.530674569415e-03     1.352599010499e-03     2.334045813567e-03
        262.93113447       1.99840144e-15     6.525432242414e-03     1.352633529720e-03     2.377482369884e-03
        264.17137567      -3.21964677e-15     6.518637901852e-03     1.353018842885e-03     2.415418067152e-03
        265.41161687      -2.16493490e-15     6.510406515742e-03     1.353667569623e-03     2.447321236057e-03
        266.65185807       2.10942375e-15     6.500909966903e-03     1.354547133973e-03     2.472600483056e-03
        267.89209927      -1.33226763e-15     6.490363248265e-03     1.355739647478e-03     2.490538194417e-03
        269.13234047       1.83186799e-15     6.478864273740e-03     1.357289165011e-03     2.500907547041e-03
        270.37258167      -1.83186799e-15     6.466693280199e-03     1.359092370890e-03     2.503527368813e-03
        271.61282287       4.49640325e-15     6.454012360001e-03     1.361080824340e-03     2.498559867210e-03
        272.85306407       5.55111512e-17     6.441019914670e-03     1.363243963196e-03     2.485977860655e-03
        274.09330527      -3.38618023e-15     6.427903510916e-03     1.365507999241e-03     2.465855622955e-03
        275.33354647       1.66533454e-16     6.414863215706e-03     1.367758889558e-03     2.438668319492e-03
        276.57378767       4.44089210e-16     6.402127709489e-03     1.369967007291e-03     2.405146087238e-03
        277.81402887      -4.05231404e-15     6.389906012977e-03     1.372142641838e-03     2.366021332982e-03
        279.05427007      -3.94129174e-15     6.378374768918e-03     1.374228491835e-03     2.322040337599e-03
        280.29451127      -8.88178420e-16     6.367699521316e-03     1.376172118468e-03     2.274016258989e-03
        281.53475247       1.66533454e-16     6.357992022007e-03     1.377964956649e-03     2.222888543725e-03
        282.77499367      -3.33066907e-16     6.349320576845e-03     1.379593984989e-03     2.169618445897e-03
        284.01523487      -1.44328993e-15     6.341826669944e-03     1.380978007742e-03     2.115263741745e-03
        285.25547607       1.49880108e-15     6.335617403106e-03     1.382063193152e-03     2.060875405794e-03
        286.49571728       1.83186799e-15     6.330793046104e-03     1.382893305450e-03     2.007430112732e-03
        287.73595848       3.49720253e-15     6.327482911690e-03     1.383506604705e-03     1.955804706254e-03
        288.97619968      -2.05391260e-15     6.325753158007e-03     1.383859282415e-03     1.906850898669e-03
        290.21644088      -5.55111512e-16     6.325586972796e-03     1.383929207742e-03     1.861372829294e-03
        291.45668208       3.55271368e-15     6.326958513920e-03     1.383754283351e-03     1.820022955128e-03
        292.69692328      -7.21644966e-16     6.329855174108e-03     1.383333808260e-03     1.783327647779e-03
        293.93716448       1.60982339e-15     6.334231169770e-03     1.382660402417e-03     1.751743761075e-03
        295.17740568       1.60982339e-15     6.340022728867e-03     1.381785661161e-03     1.725557948509e-03
        296.41764688       2.16493490e-15     6.347129130621e-03     1.380769952569e-03     1.704886251884e-03
        297.65788808      -6.10622664e-16     6.355437145887e-03     1.379622101737e-03     1.689840484090e-03
        298.89812928       1.33226763e-15     6.364860476875e-03     1.378330180474e-03     1.680550998071e-03
        300.13837048       3.88578059e-16     6.375286572714e-03     1.376900762645e-03     1.676969936630e-03
        301.37861168       1.88737914e-15     6.386553230756e-03     1.375356505390e-03     1.678923695383e-03
        302.61885288      -3.99680289e-15     6.398508618815e-03     1.373700776179e-03     1.686330994891e-03
        303.85909408      -1.22124533e-15     6.410994635392e-03     1.371926312231e-03     1.699058663544e-03
        305.09933528       1.11022302e-15     6.423824439290e-03     1.370073479626e-03     1.716768719044e-03
        306.33957648      -2.10942375e-15     6.436825397465e-03     1.368202645844e-03     1.739072690429e-03
        307.57981768       2.66453526e-15     6.449844450861e-03     1.366315671705e-03     1.765526363577e-03
        308.82005888       6.66133815e-16     6.462751903857e-03     1.364421831610e-03     1.795632683107e-03
        310.06030008      -6.49480469e-15     6.475424239532e-03     1.362551197261e-03     1.829121676218e-03
        311.30054128      -6.66133815e-16     6.487696906460e-03     1.360699284195e-03     1.865792891566e-03
        312.54078248       2.05391260e-15     6.499400336487e-03     1.358854727874e-03     1.905115967411e-03
        313.78102368       3.27515792e-15     6.510400063144e-03     1.357059383391e-03     1.946384211955e-03
        315.02126488       7.77156117e-16     6.520562721700e-03     1.355328702298e-03     1.989112937204e-03
        316.26150608       1.49880108e-15     6.529764959676e-03     1.353643584364e-03     2.032936933146e-03
        317.50174728       1.27675648e-15     6.537934964568e-03     1.352044009870e-03     2.077316915164e-03
        318.74198848       7.77156117e-16     6.544969887377e-03     1.350630214157e-03     2.121584889352e-03
        319.98222968       1.94289029e-15     6.550756252031e-03     1.349476222208e-03     2.165110180540e-03
        321.22247088      -1.55431223e-15     6.555232997821e-03     1.348585862125e-03     2.207327993961e-03
        322.46271208      -2.44249065e-15     6.558375799651e-03     1.347920606234e-03     2.247729036558e-03
        323.70295329      -2.72004641e-15     6.560141189890e-03     1.347465882031e-03     2.285872732710e-03
        324.94319449       4.44089210e-16     6.560452760342e-03     1.347265304503e-03     2.321311073072e-03
        326.18343569       4.99600361e-16     6.559220078978e-03     1.347374726446e-03     2.353648898744e-03
        327.42367689       2.10942375e-15     6.556386976582e-03     1.347836094777e-03     2.382195673492e-03
        328.66391809       1.55431223e-15     6.551989607432e-03     1.348634618848e-03     2.406492051623e-03
        329.90415929      -3.27515792e-15     6.546053413313e-03     1.349732154322e-03     2.426112149323e-03
        331.14440049       5.10702591e-15     6.538616345253e-03     1.351074201128e-03     2.440771986400e-03
        332.38464169      -1.22124533e-15     6.529751611254e-03     1.352604008536e-03     2.450197465876e-03
        333.62488289      -2.94209102e-15     6.519558033151e-03     1.354275954668e-03     2.454022357680e-03
        334.86512409       5.55111512e-16     6.508114907362e-03     1.356076088850e-03     2.452037176317e-03
        336.10536529      -3.05311332e-15     6.495532358748e-03     1.357989172570e-03     2.444285287947e-03
        337.34560649       2.55351296e-15     6.481962908962e-03     1.360035462447e-03     2.430930661850e-03
        338.58584769      -3.49720253e-15     6.467564281092e-03     1.362211566146e-03     2.412071453199e-03
        339.82608889       1.49880108e-15     6.452468553343e-03     1.364435114393e-03     2.387852786550e-03
        341.06633009      -1.11022302e-15     6.436866845929e-03     1.366651733917e-03     2.358633985303e-03
        342.30657129      -2.83106871e-15     6.421032968872e-03     1.368880562246e-03     2.324894266042e-03
        343.54681249       4.66293670e-15     6.405215559989e-03     1.371091000227e-03     2.287123354515e-03
        344.78705369       1.88737914e-15     6.389600411898e-03     1.373218870341e-03     2.245883588740e-03
        346.02729489      -1.44328993e-15     6.374408949052e-03     1.375245815790e-03     2.201828269273e-03
        347.26753609       1.66533454e-16     6.359895210149e-03     1.377188947179e-03     2.155616259030e-03
        348.50777729       8.32667268e-16     6.346269652425e-03     1.379054141637e-03     2.107912745409e-03
        349.74801849      -2.16493490e-15     6.333705912022e-03     1.380830743521e-03     2.059571008115e-03
        350.98825969       1.77635684e-15     6.322359623399e-03     1.382476540522e-03     2.011421410726e-03
        352.22850089      -9.43689571e-16     6.312373695774e-03     1.383963161482e-03     1.964092327626e-03
        353.46874209      -2.72004641e-15     6.303904706979e-03     1.385282938823e-03     1.918216813143e-03
        354.70898329       3.66373598e-15     6.297063112557e-03     1.386408074996e-03     1.874496044872e-03
        355.94922449      -1.99840144e-15     6.291944618992e-03     1.387286659526e-03     1.833674043361e-03
        357.18946569       3.05311332e-15     6.288670736295e-03     1.387904738223e-03     1.796316868896e-03
        358.42970689      -4.66293670e-15     6.287335004275e-03     1.388269886307e-03     1.762873706909e-03
        359.66994809      -5.55111512e-17     6.287969927294e-03     1.388347377672e-03     1.733840886988e-03
        360.91018929      -3.21964677e-15     6.290585329976e-03     1.388136156992e-03     1.709573565654e-03
        362.15043050       2.16493490e-15     6.295178002036e-03     1.387667778715e-03     1.690424657950e-03
        363.39067170      -3.33066907e-16     6.301723637224e-03     1.386904043235e-03     1.676597595619e-03
        364.63091290      -3.16413562e-15     6.310177096342e-03     1.385832095883e-03     1.668107870790e-03
        365.87115410      -3.05311332e-15     6.320441821742e-03     1.384556845947e-03     1.664965821503e-03
        367.11139530      -3.38618023e-15     6.332362532619e-03     1.383149319315e-03     1.667280827526e-03
        368.35163650       5.10702591e-15     6.345801268898e-03     1.381588467185e-03     1.675048418168e-03
