# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 0, 1e-05]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
    8.300000     0.0000000000e+00     0.0000000000e+00     1.8826912532e-02
    8.350000     0.0000000000e+00     0.0000000000e+00     1.6623618190e-02
    8.400000     0.0000000000e+00     0.0000000000e+00     1.4606472006e-02
    8.450000    -0.0000000000e+00     0.0000000000e+00     1.8105933254e-02
    8.500000    -0.0000000000e+00     0.0000000000e+00     2.4668616752e-02
    8.550000    -0.0000000000e+00     0.0000000000e+00     2.4658798379e-02
    8.600000    -0.0000000000e+00     0.0000000000e+00     2.2415143265e-02
    8.650000    -0.0000000000e+00     0.0000000000e+00     2.8492332422e-02
    8.700000    -0.0000000000e+00     0.0000000000e+00     3.6370752361e-02
    8.750000    -0.0000000000e+00     0.0000000000e+00     3.7215238920e-02
    8.800000    -0.0000000000e+00     0.0000000000e+00     3.0672075446e-02
    8.850000    -0.0000000000e+00     0.0000000000e+00     2.1659287344e-02
    8.900000     0.0000000000e+00     0.0000000000e+00     1.4808410227e-02
    8.950000     0.0000000000e+00     0.0000000000e+00     1.2202058189e-02
    9.000000     0.0000000000e+00     0.0000000000e+00     1.5304152483e-02
    9.050000     0.0000000000e+00     0.0000000000e+00     1.9069074663e-02
    9.100000     0.0000000000e+00    -0.0000000000e+00     1.4068254842e-02
    9.150000    -0.0000000000e+00    -0.0000000000e+00     8.4879020857e-03
    9.200000    -0.0000000000e+00     0.0000000000e+00     1.5182805128e-02
    9.250000    -0.0000000000e+00     0.0000000000e+00     2.6373630941e-02
    9.300000    -0.0000000000e+00     0.0000000000e+00     2.9762316383e-02
    9.350000     0.0000000000e+00    -0.0000000000e+00     2.2847152340e-02
    9.400000    -0.0000000000e+00     0.0000000000e+00     1.2752570749e-02
    9.450000    -0.0000000000e+00     0.0000000000e+00     4.6081405264e-03
    9.500000    -0.0000000000e+00     0.0000000000e+00    -8.2021191081e-04
    9.550000     0.0000000000e+00     0.0000000000e+00    -1.7408358846e-03
    9.600000     0.0000000000e+00     0.0000000000e+00     2.6493646842e-03
    9.650000     0.0000000000e+00     0.0000000000e+00     9.6830867165e-03
    9.700000     0.0000000000e+00     0.0000000000e+00     1.5977310946e-02
    9.750000     0.0000000000e+00     0.0000000000e+00     1.7751442794e-02
    9.800000     0.0000000000e+00     0.0000000000e+00     1.5897016379e-02
    9.850000     0.0000000000e+00     0.0000000000e+00     1.6700887492e-02
    9.900000     0.0000000000e+00     0.0000000000e+00     1.6664819002e-02
    9.950000     0.0000000000e+00     0.0000000000e+00     1.3831901769e-02
   10.000000     0.0000000000e+00     0.0000000000e+00     1.2017088604e-02
   10.050000    -0.0000000000e+00     0.0000000000e+00     1.4762165511e-02
   10.100000    -0.0000000000e+00     0.0000000000e+00     1.9263627321e-02
   10.150000    -0.0000000000e+00     0.0000000000e+00     2.0228277213e-02
   10.200000    -0.0000000000e+00     0.0000000000e+00     1.5646623433e-02
   10.250000    -0.0000000000e+00    -0.0000000000e+00     9.0249388885e-03
   10.300000    -0.0000000000e+00    -0.0000000000e+00     6.4080370498e-03
   10.350000    -0.0000000000e+00     0.0000000000e+00     7.7041947627e-03
   10.400000    -0.0000000000e+00     0.0000000000e+00     1.0776615939e-02
   10.450000     0.0000000000e+00     0.0000000000e+00     1.3348295532e-02
   10.500000     0.0000000000e+00     0.0000000000e+00     1.3376338142e-02
   10.550000     0.0000000000e+00     0.0000000000e+00     1.0749734077e-02
   10.600000     0.0000000000e+00     0.0000000000e+00     8.5613360312e-03
   10.650000    -0.0000000000e+00     0.0000000000e+00     7.2206976366e-03
   10.700000    -0.0000000000e+00     0.0000000000e+00     7.4287564715e-03
   10.750000    -0.0000000000e+00     0.0000000000e+00     9.6088171728e-03
   10.800000    -0.0000000000e+00     0.0000000000e+00     1.2430992976e-02
   10.850000    -0.0000000000e+00     0.0000000000e+00     1.4261564311e-02
   10.900000    -0.0000000000e+00     0.0000000000e+00     1.4118704163e-02
   10.950000    -0.0000000000e+00     0.0000000000e+00     1.4625574040e-02
   11.000000    -0.0000000000e+00     0.0000000000e+00     1.5410010200e-02
   11.050000    -0.0000000000e+00     0.0000000000e+00     1.3412004131e-02
   11.100000    -0.0000000000e+00     0.0000000000e+00     8.9354811095e-03
   11.150000    -0.0000000000e+00     0.0000000000e+00     7.1886927188e-03
   11.200000    -0.0000000000e+00    -0.0000000000e+00     7.4755433116e-03
   11.250000     0.0000000000e+00     0.0000000000e+00     7.8803080764e-03
   11.300000    -0.0000000000e+00     0.0000000000e+00     9.5878315339e-03
   11.350000    -0.0000000000e+00     0.0000000000e+00     1.3200362617e-02
   11.400000    -0.0000000000e+00     0.0000000000e+00     1.6975045500e-02
   11.450000    -0.0000000000e+00     0.0000000000e+00     1.8104938046e-02
   11.500000    -0.0000000000e+00     0.0000000000e+00     1.6555724597e-02
   11.550000    -0.0000000000e+00     0.0000000000e+00     1.4267842666e-02
   11.600000    -0.0000000000e+00     0.0000000000e+00     1.4759699133e-02
   11.650000    -0.0000000000e+00    -0.0000000000e+00     1.6871713473e-02
   11.700000    -0.0000000000e+00    -0.0000000000e+00     1.8309658294e-02
   11.750000    -0.0000000000e+00     0.0000000000e+00     1.8958359727e-02
   11.800000    -0.0000000000e+00     0.0000000000e+00     1.9177879793e-02
   11.850000     0.0000000000e+00     0.0000000000e+00     1.6748072240e-02
   11.900000     0.0000000000e+00     0.0000000000e+00     1.2514652852e-02
   11.950000     0.0000000000e+00     0.0000000000e+00     1.0045483845e-02
   12.000000     0.0000000000e+00     0.0000000000e+00     1.0015347578e-02
   12.050000     0.0000000000e+00     0.0000000000e+00     1.1087936854e-02
   12.100000     0.0000000000e+00    -0.0000000000e+00     1.1093167442e-02
   12.150000     0.0000000000e+00     0.0000000000e+00     1.1401703793e-02
   12.200000     0.0000000000e+00     0.0000000000e+00     1.2629769823e-02
   12.250000     0.0000000000e+00     0.0000000000e+00     1.5751712187e-02
   12.300000     0.0000000000e+00     0.0000000000e+00     2.0433683958e-02
   12.350000    -0.0000000000e+00     0.0000000000e+00     2.5695167589e-02
   12.400000    -0.0000000000e+00     0.0000000000e+00     2.8456510614e-02
   12.450000    -0.0000000000e+00     0.0000000000e+00     2.5789313420e-02
   12.500000     0.0000000000e+00     0.0000000000e+00     2.0428353608e-02
   12.550000     0.0000000000e+00     0.0000000000e+00     1.6247758236e-02
   12.600000     0.0000000000e+00     0.0000000000e+00     1.3067028996e-02
   12.650000     0.0000000000e+00     0.0000000000e+00     1.0337057609e-02
   12.700000     0.0000000000e+00     0.0000000000e+00     1.0130648521e-02
   12.750000    -0.0000000000e+00     0.0000000000e+00     1.1271855024e-02
   12.800000     0.0000000000e+00    -0.0000000000e+00     1.2777887361e-02
   12.850000     0.0000000000e+00    -0.0000000000e+00     1.3561027135e-02
   12.900000     0.0000000000e+00     0.0000000000e+00     1.3570200399e-02
   12.950000     0.0000000000e+00     0.0000000000e+00     1.3606792065e-02
   13.000000    -0.0000000000e+00     0.0000000000e+00     1.4725575086e-02
   13.050000    -0.0000000000e+00     0.0000000000e+00     1.5573237534e-02
   13.100000    -0.0000000000e+00     0.0000000000e+00     1.4548602950e-02
   13.150000     0.0000000000e+00     0.0000000000e+00     1.4005677457e-02
   13.200000     0.0000000000e+00     0.0000000000e+00     1.4444687093e-02
   13.250000     0.0000000000e+00     0.0000000000e+00     1.5161835387e-02
   13.300000    -0.0000000000e+00     0.0000000000e+00     1.4701003042e-02
   13.350000    -0.0000000000e+00     0.0000000000e+00     1.3343024436e-02
   13.400000    -0.0000000000e+00     0.0000000000e+00     1.2531629205e-02
   13.450000    -0.0000000000e+00     0.0000000000e+00     1.3696280005e-02
   13.500000    -0.0000000000e+00    -0.0000000000e+00     1.4698032382e-02
   13.550000    -0.0000000000e+00     0.0000000000e+00     1.4099395427e-02
   13.600000    -0.0000000000e+00     0.0000000000e+00     1.2484486078e-02
   13.650000    -0.0000000000e+00     0.0000000000e+00     1.1653916723e-02
   13.700000    -0.0000000000e+00     0.0000000000e+00     1.2708714206e-02
   13.750000    -0.0000000000e+00    -0.0000000000e+00     1.3143262860e-02
   13.800000    -0.0000000000e+00     0.0000000000e+00     1.2767906886e-02
   13.850000    -0.0000000000e+00     0.0000000000e+00     1.3134066290e-02
   13.900000     0.0000000000e+00     0.0000000000e+00     1.6656038074e-02
   13.950000    -0.0000000000e+00     0.0000000000e+00     2.2091430331e-02
   14.000000     0.0000000000e+00     0.0000000000e+00     2.3920630851e-02
   14.050000    -0.0000000000e+00    -0.0000000000e+00     2.0311123753e-02
   14.100000    -0.0000000000e+00    -0.0000000000e+00     1.6155265360e-02
   14.150000    -0.0000000000e+00     0.0000000000e+00     1.3514347897e-02
   14.200000    -0.0000000000e+00     0.0000000000e+00     1.1648946026e-02
   14.250000    -0.0000000000e+00     0.0000000000e+00     1.1228101720e-02
   14.300000    -0.0000000000e+00     0.0000000000e+00     1.1750485240e-02
   14.350000    -0.0000000000e+00     0.0000000000e+00     1.2288966424e-02
   14.400000    -0.0000000000e+00     0.0000000000e+00     1.3427034214e-02
   14.450000     0.0000000000e+00     0.0000000000e+00     1.6107055916e-02
   14.500000     0.0000000000e+00     0.0000000000e+00     1.8217145375e-02
   14.550000     0.0000000000e+00     0.0000000000e+00     2.0911745474e-02
   14.600000     0.0000000000e+00    -0.0000000000e+00     2.3146979421e-02
   14.650000     0.0000000000e+00     0.0000000000e+00     2.2467341539e-02
   14.700000     0.0000000000e+00     0.0000000000e+00     1.9023295419e-02
   14.750000     0.0000000000e+00     0.0000000000e+00     1.5038387913e-02
   14.800000     0.0000000000e+00     0.0000000000e+00     1.2350546840e-02
   14.850000     0.0000000000e+00     0.0000000000e+00     1.0210807298e-02
   14.900000    -0.0000000000e+00     0.0000000000e+00     9.6895402744e-03
   14.950000    -0.0000000000e+00     0.0000000000e+00     1.0232634922e-02
   15.000000     0.0000000000e+00     0.0000000000e+00     1.1942439317e-02
   15.050000     0.0000000000e+00     0.0000000000e+00     1.4983152435e-02
   15.100000     0.0000000000e+00     0.0000000000e+00     1.8818701095e-02
   15.150000     0.0000000000e+00     0.0000000000e+00     2.1372192722e-02
   15.200000     0.0000000000e+00     0.0000000000e+00     2.0399585266e-02
   15.250000     0.0000000000e+00     0.0000000000e+00     1.6433954193e-02
   15.300000    -0.0000000000e+00     0.0000000000e+00     1.2635692370e-02
   15.350000    -0.0000000000e+00     0.0000000000e+00     1.0648228822e-02
   15.400000    -0.0000000000e+00     0.0000000000e+00     1.0512228216e-02
   15.450000    -0.0000000000e+00     0.0000000000e+00     1.1693677830e-02
   15.500000    -0.0000000000e+00     0.0000000000e+00     1.2941145849e-02
   15.550000    -0.0000000000e+00     0.0000000000e+00     1.4708241109e-02
   15.600000    -0.0000000000e+00     0.0000000000e+00     1.5825102303e-02
   15.650000     0.0000000000e+00     0.0000000000e+00     1.5962584130e-02
   15.700000     0.0000000000e+00    -0.0000000000e+00     1.5192706160e-02
   15.750000     0.0000000000e+00    -0.0000000000e+00     1.4691363573e-02
   15.800000     0.0000000000e+00    -0.0000000000e+00     1.4158218139e-02
   15.850000     0.0000000000e+00     0.0000000000e+00     1.2987344747e-02
   15.900000    -0.0000000000e+00     0.0000000000e+00     1.1931545945e-02
   15.950000    -0.0000000000e+00     0.0000000000e+00     1.2430398408e-02
   16.000000     0.0000000000e+00     0.0000000000e+00     1.5918164461e-02
   16.050000     0.0000000000e+00     0.0000000000e+00     1.9451091915e-02
   16.100000     0.0000000000e+00     0.0000000000e+00     1.9082658496e-02
   16.150000     0.0000000000e+00    -0.0000000000e+00     1.6090795914e-02
   16.200000     0.0000000000e+00     0.0000000000e+00     1.4981493331e-02
   16.250000    -0.0000000000e+00     0.0000000000e+00     1.5068557130e-02
   16.300000    -0.0000000000e+00     0.0000000000e+00     1.6459214037e-02
   16.350000     0.0000000000e+00     0.0000000000e+00     1.8473050798e-02
   16.400000     0.0000000000e+00     0.0000000000e+00     1.8990083609e-02
   16.450000     0.0000000000e+00     0.0000000000e+00     1.9428000925e-02
   16.500000     0.0000000000e+00     0.0000000000e+00     1.8680635768e-02
   16.550000    -0.0000000000e+00     0.0000000000e+00     1.5523306500e-02
   16.600000    -0.0000000000e+00     0.0000000000e+00     1.3499457935e-02
   16.650000    -0.0000000000e+00     0.0000000000e+00     1.4928156915e-02
   16.700000     0.0000000000e+00     0.0000000000e+00     1.7295281536e-02
   16.750000     0.0000000000e+00     0.0000000000e+00     1.9613869172e-02
   16.800000     0.0000000000e+00     0.0000000000e+00     2.0476295348e-02
   16.850000    -0.0000000000e+00     0.0000000000e+00     1.9201369164e-02
   16.900000     0.0000000000e+00     0.0000000000e+00     1.6704380142e-02
   16.950000     0.0000000000e+00    -0.0000000000e+00     1.6166264803e-02
   17.000000     0.0000000000e+00    -0.0000000000e+00     1.7978118793e-02
   17.050000     0.0000000000e+00     0.0000000000e+00     1.9512481316e-02
   17.100000     0.0000000000e+00     0.0000000000e+00     1.9491487186e-02
   17.150000     0.0000000000e+00     0.0000000000e+00     1.8431856564e-02
   17.200000    -0.0000000000e+00    -0.0000000000e+00     1.8869302862e-02
   17.250000    -0.0000000000e+00    -0.0000000000e+00     1.9779326428e-02
   17.300000     0.0000000000e+00    -0.0000000000e+00     1.9845927481e-02
   17.350000     0.0000000000e+00     0.0000000000e+00     1.9763315677e-02
   17.400000     0.0000000000e+00     0.0000000000e+00     2.0065659127e-02
   17.450000     0.0000000000e+00     0.0000000000e+00     1.8658918030e-02
   17.500000     0.0000000000e+00     0.0000000000e+00     1.5482505402e-02
   17.550000     0.0000000000e+00     0.0000000000e+00     1.2337089520e-02
   17.600000    -0.0000000000e+00     0.0000000000e+00     1.1213799369e-02
   17.650000    -0.0000000000e+00     0.0000000000e+00     1.1306116289e-02
   17.700000     0.0000000000e+00     0.0000000000e+00     1.0879975643e-02
   17.750000     0.0000000000e+00     0.0000000000e+00     1.1741327421e-02
   17.800000     0.0000000000e+00     0.0000000000e+00     1.3146365745e-02
   17.850000     0.0000000000e+00     0.0000000000e+00     1.3947488703e-02
   17.900000    -0.0000000000e+00     0.0000000000e+00     1.4189294394e-02
   17.950000    -0.0000000000e+00     0.0000000000e+00     1.4008262668e-02
   18.000000    -0.0000000000e+00     0.0000000000e+00     1.3304597448e-02
   18.050000     0.0000000000e+00     0.0000000000e+00     1.3193276321e-02
   18.100000     0.0000000000e+00     0.0000000000e+00     1.3747123928e-02
   18.150000     0.0000000000e+00     0.0000000000e+00     1.4862695822e-02
   18.200000     0.0000000000e+00     0.0000000000e+00     1.5619157397e-02
   18.250000    -0.0000000000e+00     0.0000000000e+00     1.4510165711e-02
   18.300000    -0.0000000000e+00     0.0000000000e+00     1.2281772153e-02
   18.350000    -0.0000000000e+00    -0.0000000000e+00     1.0011197875e-02
   18.400000    -0.0000000000e+00     0.0000000000e+00     9.0625796688e-03
   18.450000    -0.0000000000e+00     0.0000000000e+00     9.1907653750e-03
